drug	disease.x	proximity.x	pval.x	similarity.x	adjusted_similarity.x	disease.y	proximity.y	pval.y	similarity.y	adjusted_similarity.y
minoxidil	Alzheimer Disease	0.333333333	0.003432658	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.003432658	0.91666666675	0.998223773135608
minoxidil	Alzheimer Disease	0.333333333	0.003432658	0.91666666675	0.998223773135608	Memory Disorders	1.333333333	0.003668153	0.66666666675	0.282698225791934
mirabegron	Alzheimer Disease	0	0.012819144	1	0.916996180685167	Memory Disorders	0	1.64e-12	1	0.998215649602825
mirabegron	Alzheimer Disease	0	0.012819144	1	0.916996180685167	Alzheimer Disease	0	0.012819144	1	0.916996180685167
mirtazapine	Alzheimer Disease	0.5	5.02e-05	0.875	0.759915570510543	Memory Disorders	1.25	1.93e-05	0.6875	0.878194941649415
mirtazapine	Alzheimer Disease	0.5	5.02e-05	0.875	0.759915570510543	Alzheimer Disease	0.5	5.02e-05	0.875	0.759915570510543
mirtazapine	Alzheimer Disease	0.5	5.02e-05	0.875	0.759915570510543	Language Disorders	1.625	0.024929313	0.59375	0.159723968896025
misoprostol	Alzheimer Disease	0	2.22e-05	1	0.999498689431439	Alzheimer Disease	0	2.22e-05	1	0.999498689431439
mivacurium	Alzheimer Disease	0.5	0.004936753	0.875	0.996659662454039	Alzheimer Disease	0.5	0.004936753	0.875	0.996659662454039
moclobemide	Alzheimer Disease	0	0.000704907	1	0.999498689431439	Alzheimer Disease	0	0.000704907	1	0.999498689431439
moclobemide	Alzheimer Disease	0	0.000704907	1	0.999498689431439	Memory Disorders	1.5	0.01453463	0.625	0.206233008902532
modafinil	Alzheimer Disease	0.5	0.038408144	0.875	0.759915570510543	Alzheimer Disease	0.5	0.038408144	0.875	0.759915570510543
modafinil	Alzheimer Disease	0.5	0.038408144	0.875	0.759915570510543	Language Disorders	1	0.003668153	0.75	0.939653140975545
modafinil	Alzheimer Disease	0.5	0.038408144	0.875	0.759915570510543	Memory Disorders	0.5	3.86e-06	0.875	0.759915570510543
molindone	Alzheimer Disease	0.25	0.001566501	0.9375	0.855352842489066	Memory Disorders	1.25	0.006059235	0.6875	0.326780372623774
molindone	Alzheimer Disease	0.25	0.001566501	0.9375	0.855352842489066	Alzheimer Disease	0.25	0.001566501	0.9375	0.855352842489066
molindone	Alzheimer Disease	0.25	0.001566501	0.9375	0.855352842489066	Language Disorders	1	0.000220385	0.75	0.939653140975545
moroctocog alfa	Alzheimer Disease	0.454545455	0.000369657	0.88636363625	0.997187918776537	Amyloid Neuropathies	1.727272727	0.000701111	0.56818181825	0.479146301042743
moroctocog alfa	Alzheimer Disease	0.454545455	0.000369657	0.88636363625	0.997187918776537	Alzheimer Disease	0.454545455	0.000369657	0.88636363625	0.997187918776537
moxisylyte	Alzheimer Disease	0.5	0.003316047	0.875	0.996659662454039	Memory Disorders	1.5	0.007969505	0.625	0.206233008902532
moxisylyte	Alzheimer Disease	0.5	0.003316047	0.875	0.996659662454039	Alzheimer Disease	0.5	0.003316047	0.875	0.996659662454039
moxonidine	Alzheimer Disease	0.5	0.048181146	0.875	0.759915570510543	Language Disorders	1	0.001230243	0.75	0.939653140975545
moxonidine	Alzheimer Disease	0.5	0.048181146	0.875	0.759915570510543	Alzheimer Disease	0.5	0.048181146	0.875	0.759915570510543
myrrh	Alzheimer Disease	0	1.84e-08	1	0.916996180685167	Alzheimer Disease	0	1.84e-08	1	0.916996180685167
myrrh	Alzheimer Disease	0	1.84e-08	1	0.916996180685167	Memory Disorders	1	0.020759749	0.75	0.945098078077383
nabumetone	Alzheimer Disease	0	0.004082163	1	0.999498689431439	Alzheimer Disease	0	0.004082163	1	0.999498689431439
nadh	Alzheimer Disease	0.776119403	1.92e-11	0.80597014925	0.990523230114273	Alzheimer Disease	0.776119403	1.92e-11	0.80597014925	0.990523230114273
nadolol	Alzheimer Disease	0	0.003981214	1	0.916996180685167	Language Disorders	1	0.008828648	0.75	0.475573630947114
nadolol	Alzheimer Disease	0	0.003981214	1	0.916996180685167	Memory Disorders	0.5	0.015800619	0.875	0.759915570510543
nadolol	Alzheimer Disease	0	0.003981214	1	0.916996180685167	Alzheimer Disease	0	0.003981214	1	0.916996180685167
nadolol	Alzheimer Disease	0	0.003981214	1	0.916996180685167	Amyloid Neuropathies	1.5	0.013228375	0.625	0.661048189545015
nadroparin	Alzheimer Disease	0.25	0.000204722	0.9375	0.998705144399657	Alzheimer Disease	0.25	0.000204722	0.9375	0.998705144399657
naloxone	Alzheimer Disease	0.571428571	0.023891778	0.85714285725	0.995622925786853	Alzheimer Disease	0.571428571	0.023891778	0.85714285725	0.995622925786853
naphazoline	Alzheimer Disease	0	0.002915444	1	0.916996180685167	Language Disorders	1	1.22e-06	0.75	0.939653140975545
naphazoline	Alzheimer Disease	0	0.002915444	1	0.916996180685167	Alzheimer Disease	0	0.002915444	1	0.916996180685167
naproxen	Alzheimer Disease	0	0.001672809	1	0.999498689431439	Alzheimer Disease	0	0.001672809	1	0.999498689431439
nateglinide	Alzheimer Disease	0	0.006347713	1	0.999498689431439	Alzheimer Disease	0	0.006347713	1	0.999498689431439
nebivolol	Alzheimer Disease	0	0.000187678	1	0.916996180685167	Alzheimer Disease	0	0.000187678	1	0.916996180685167
nebivolol	Alzheimer Disease	0	0.000187678	1	0.916996180685167	Memory Disorders	0.333333333	2.88e-05	0.91666666675	0.827624363017613
nebivolol	Alzheimer Disease	0	0.000187678	1	0.916996180685167	Amyloid Neuropathies	1.666666667	0.041699434	0.58333333325	0.529196411593648
nebivolol	Alzheimer Disease	0	0.000187678	1	0.916996180685167	Language Disorders	1.333333333	0.048181146	0.66666666675	0.282698225791934
nefazodone	Alzheimer Disease	0.4	9.7e-07	0.9	0.802535407328769	Memory Disorders	1.1	1.15e-08	0.725	0.413920064347205
nefazodone	Alzheimer Disease	0.4	9.7e-07	0.9	0.802535407328769	Language Disorders	1	8.7e-16	0.75	0.939653140975545
nefazodone	Alzheimer Disease	0.4	9.7e-07	0.9	0.802535407328769	Alzheimer Disease	0.4	9.7e-07	0.9	0.802535407328769
neomycin	Alzheimer Disease	0	0.006432791	1	0.916996180685167	Alzheimer Disease	0	0.006432791	1	0.916996180685167
neomycin	Alzheimer Disease	0	0.006432791	1	0.916996180685167	Memory Disorders	1	0.011309699	0.75	0.945098078077383
neostigmine	Alzheimer Disease	0	0.023262262	1	0.999498689431439	Alzheimer Disease	0	0.023262262	1	0.999498689431439
nepafenac	Alzheimer Disease	0	0.002222356	1	0.999498689431439	Alzheimer Disease	0	0.002222356	1	0.999498689431439
nialamide	Alzheimer Disease	0	1.53e-05	1	0.916996180685167	Alzheimer Disease	0	1.53e-05	1	0.916996180685167
nialamide	Alzheimer Disease	0	1.53e-05	1	0.916996180685167	Language Disorders	1.333333333	0.007854272	0.66666666675	0.282698225791934
nialamide	Alzheimer Disease	0	1.53e-05	1	0.916996180685167	Amyloid Neuropathies	1.333333333	5.34e-05	0.66666666675	0.771890854627055
nialamide	Alzheimer Disease	0	1.53e-05	1	0.916996180685167	Memory Disorders	1	0.000300911	0.75	0.475573630947114
nicardipine	Alzheimer Disease	0.666666667	3.19e-05	0.83333333325	0.993726881956618	Alzheimer Disease	0.666666667	3.19e-05	0.83333333325	0.993726881956618
nicergoline	Alzheimer Disease	0	0.016131929	1	0.916996180685167	Memory Disorders	1	0.015712763	0.75	0.945098078077383
nicergoline	Alzheimer Disease	0	0.016131929	1	0.916996180685167	Alzheimer Disease	0	0.016131929	1	0.916996180685167
nicorandil	Alzheimer Disease	0	0.012171692	1	0.916996180685167	Language Disorders	1	0.001317948	0.75	0.939653140975545
nicorandil	Alzheimer Disease	0	0.012171692	1	0.916996180685167	Alzheimer Disease	0	0.012171692	1	0.916996180685167
nicotinamide	Alzheimer Disease	0.5	0.034580266	0.875	0.996659662454039	Alzheimer Disease	0.5	0.034580266	0.875	0.996659662454039
nicotine	Alzheimer Disease	0.5	4.16e-06	0.875	0.996659662454039	Memory Disorders	1.6	0.000312627	0.6	0.168291655175903
nicotine	Alzheimer Disease	0.5	4.16e-06	0.875	0.996659662454039	Alzheimer Disease	0.5	4.16e-06	0.875	0.996659662454039
nimesulide	Alzheimer Disease	0	0.000862106	1	0.999498689431439	Alzheimer Disease	0	0.000862106	1	0.999498689431439
nimodipine	Alzheimer Disease	0.6	0.000255826	0.85	0.995123544742407	Alzheimer Disease	0.6	0.000255826	0.85	0.995123544742407
nintedanib	Alzheimer Disease	0.5	1.67e-05	0.875	0.759915570510543	Language Disorders	1.083333333	0.003659894	0.72916666675	0.921151135420886
nintedanib	Alzheimer Disease	0.5	1.67e-05	0.875	0.759915570510543	Alzheimer Disease	0.5	1.67e-05	0.875	0.759915570510543
nisoldipine	Alzheimer Disease	0.6	0.006084065	0.85	0.995123544742407	Alzheimer Disease	0.6	0.006084065	0.85	0.995123544742407
nomifensine	Alzheimer Disease	0.285714286	4.96e-06	0.9285714285	0.843951868427611	Memory Disorders	1	4.22e-08	0.75	0.475573630947114
nomifensine	Alzheimer Disease	0.285714286	4.96e-06	0.9285714285	0.843951868427611	Language Disorders	1.285714286	2.47e-07	0.6785714285	0.307449773209786
nomifensine	Alzheimer Disease	0.285714286	4.96e-06	0.9285714285	0.843951868427611	Amyloid Neuropathies	1.714285714	0.000820515	0.5714285715	0.489870325920461
nomifensine	Alzheimer Disease	0.285714286	4.96e-06	0.9285714285	0.843951868427611	Alzheimer Disease	0.285714286	4.96e-06	0.9285714285	0.843951868427611
nonacog beta pegol	Alzheimer Disease	0.333333333	0.0020376	0.91666666675	0.827624363017613	Memory Disorders	0.666666667	0.00020264	0.83333333325	0.982121775956082
nonacog beta pegol	Alzheimer Disease	0.333333333	0.0020376	0.91666666675	0.827624363017613	Alzheimer Disease	0.333333333	0.0020376	0.91666666675	0.827624363017613
norepinephrine	Alzheimer Disease	0.454545455	4.87e-05	0.88636363625	0.780032031554293	Memory Disorders	1.181818182	9.57e-08	0.7045454545	0.901393038424451
norepinephrine	Alzheimer Disease	0.454545455	4.87e-05	0.88636363625	0.780032031554293	Alzheimer Disease	0.454545455	4.87e-05	0.88636363625	0.780032031554293
nortriptyline	Alzheimer Disease	0.458333333	2.19e-08	0.88541666675	0.778402893763885	Language Disorders	1.541666667	1.2e-05	0.61458333325	0.706383200416048
nortriptyline	Alzheimer Disease	0.458333333	2.19e-08	0.88541666675	0.778402893763885	Memory Disorders	1.333333333	4.46e-08	0.66666666675	0.282698225791934
nortriptyline	Alzheimer Disease	0.458333333	2.19e-08	0.88541666675	0.778402893763885	Alzheimer Disease	0.458333333	2.19e-08	0.88541666675	0.778402893763885
noscapine	Alzheimer Disease	0	0.017132907	1	0.916996180685167	Language Disorders	0	2.53e-10	1	0.997960746870246
noscapine	Alzheimer Disease	0	0.017132907	1	0.916996180685167	Alzheimer Disease	0	0.017132907	1	0.916996180685167
obeticholic acid	Alzheimer Disease	0	0.002281057	1	0.999498689431439	Alzheimer Disease	0	0.002281057	1	0.999498689431439
obinutuzumab	Alzheimer Disease	0	0.017409882	1	0.999498689431439	Alzheimer Disease	0	0.017409882	1	0.999498689431439
ocrelizumab	Alzheimer Disease	0	0.026739756	1	0.999498689431439	Alzheimer Disease	0	0.026739756	1	0.999498689431439
ocriplasmin	Alzheimer Disease	0	0.001230243	1	0.916996180685167	Amyloid Neuropathies	1.333333333	0.01189741	0.66666666675	0.771890854627055
ocriplasmin	Alzheimer Disease	0	0.001230243	1	0.916996180685167	Memory Disorders	0.666666667	0.014601422	0.83333333325	0.676022002084612
ocriplasmin	Alzheimer Disease	0	0.001230243	1	0.916996180685167	Alzheimer Disease	0	0.001230243	1	0.916996180685167
ofatumumab	Alzheimer Disease	0	0.01740202	1	0.999498689431439	Alzheimer Disease	0	0.01740202	1	0.999498689431439
olanzapine	Alzheimer Disease	0.757575758	7.75e-08	0.8106060605	0.624402544202095	Alzheimer Disease	0.757575758	7.75e-08	0.8106060605	0.624402544202095
olanzapine	Alzheimer Disease	0.757575758	7.75e-08	0.8106060605	0.624402544202095	Memory Disorders	1.484848485	2.49e-09	0.62878787875	0.760950586770556
olanzapine	Alzheimer Disease	0.757575758	7.75e-08	0.8106060605	0.624402544202095	Language Disorders	1.787878788	0.003175192	0.553030303	0.112297976433573
olaratumab	Alzheimer Disease	0	0.013955718	1	0.999498689431439	Alzheimer Disease	0	0.013955718	1	0.999498689431439
oleic acid	Alzheimer Disease	0.666666667	0.011803788	0.83333333325	0.993726881956618	Alzheimer Disease	0.666666667	0.011803788	0.83333333325	0.993726881956618
olmesartan	Alzheimer Disease	0	0.000143541	1	0.916996180685167	Language Disorders	1	0.01684862	0.75	0.475573630947114
olmesartan	Alzheimer Disease	0	0.000143541	1	0.916996180685167	Alzheimer Disease	0	0.000143541	1	0.916996180685167
olmesartan	Alzheimer Disease	0	0.000143541	1	0.916996180685167	Memory Disorders	0	0.000555196	1	0.998215649602825
olsalazine	Alzheimer Disease	0.5	0.014556084	0.875	0.996659662454039	Alzheimer Disease	0.5	0.014556084	0.875	0.996659662454039
olsalazine	Alzheimer Disease	0.5	0.014556084	0.875	0.996659662454039	Memory Disorders	1.5	0.011554449	0.625	0.206233008902532
omega-3-acid ethyl esters	Alzheimer Disease	0	0.013955718	1	0.999498689431439	Alzheimer Disease	0	0.013955718	1	0.999498689431439
omega-3 fatty acids	Alzheimer Disease	0	0.00013971	1	0.916996180685167	Alzheimer Disease	0	0.00013971	1	0.916996180685167
omega-3 fatty acids	Alzheimer Disease	0	0.00013971	1	0.916996180685167	Memory Disorders	0.666666667	0.019027396	0.83333333325	0.982121775956082
opicapone	Alzheimer Disease	0	0.0138285	1	0.916996180685167	Alzheimer Disease	0	0.0138285	1	0.916996180685167
opicapone	Alzheimer Disease	0	0.0138285	1	0.916996180685167	Language Disorders	0	0.000253646	1	0.916996180685167
opicapone	Alzheimer Disease	0	0.0138285	1	0.916996180685167	Memory Disorders	0	0.001827226	1	0.916996180685167
opicapone	Alzheimer Disease	0	0.0138285	1	0.916996180685167	Amyloid Neuropathies	0	1.19e-14	1	0.996415052507829
orlistat	Alzheimer Disease	0.333333333	0.004572805	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.004572805	0.91666666675	0.998223773135608
orlistat	Alzheimer Disease	0.333333333	0.004572805	0.91666666675	0.998223773135608	Memory Disorders	1.333333333	0.0266594	0.66666666675	0.282698225791934
oxaprozin	Alzheimer Disease	0	0.00173908	1	0.999498689431439	Alzheimer Disease	0	0.00173908	1	0.999498689431439
oxiconazole	Alzheimer Disease	0	0.000778463	1	0.999498689431439	Alzheimer Disease	0	0.000778463	1	0.999498689431439
oxprenolol	Alzheimer Disease	0	0.000563258	1	0.916996180685167	Alzheimer Disease	0	0.000563258	1	0.916996180685167
oxprenolol	Alzheimer Disease	0	0.000563258	1	0.916996180685167	Language Disorders	1.333333333	0.048816261	0.66666666675	0.282698225791934
oxprenolol	Alzheimer Disease	0	0.000563258	1	0.916996180685167	Amyloid Neuropathies	1.666666667	0.018331254	0.58333333325	0.529196411593648
oxprenolol	Alzheimer Disease	0	0.000563258	1	0.916996180685167	Memory Disorders	0.333333333	9.03e-07	0.91666666675	0.827624363017613
oxybutynin	Alzheimer Disease	0.333333333	0.008512014	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.008512014	0.91666666675	0.998223773135608
oxymetazoline	Alzheimer Disease	0.5	0.001512839	0.875	0.996659662454039	Alzheimer Disease	0.5	0.001512839	0.875	0.996659662454039
oxymetazoline	Alzheimer Disease	0.5	0.001512839	0.875	0.996659662454039	Memory Disorders	1.5	0.011664484	0.625	0.206233008902532
oxymetholone	Alzheimer Disease	0	0.009561688	1	0.999498689431439	Alzheimer Disease	0	0.009561688	1	0.999498689431439
oxyphencyclimine	Alzheimer Disease	0.333333333	0.006927026	0.91666666675	0.998223773135608	Alzheimer Disease	0.333333333	0.006927026	0.91666666675	0.998223773135608
oxyphenonium	Alzheimer Disease	0	0.010651082	1	0.999498689431439	Alzheimer Disease	0	0.010651082	1	0.999498689431439
paclitaxel	Alzheimer Disease	0.5	0.027295374	0.875	0.759915570510543	Amyloid Neuropathies	1.666666667	0.000370198	0.58333333325	0.529196411593648
paclitaxel	Alzheimer Disease	0.5	0.027295374	0.875	0.759915570510543	Memory Disorders	0.666666667	0.000731524	0.83333333325	0.676022002084612
paclitaxel	Alzheimer Disease	0.5	0.027295374	0.875	0.759915570510543	Alzheimer Disease	0.5	0.027295374	0.875	0.759915570510543
paclitaxel	Alzheimer Disease	0.5	0.027295374	0.875	0.759915570510543	Language Disorders	0.833333333	0.003095631	0.79166666675	0.57905209243383
palifermin	Alzheimer Disease	0.166666667	5.13e-07	0.95833333325	0.879271554806123	Amyloid Neuropathies	1.833333333	0.046295275	0.54166666675	0.393140203983763
palifermin	Alzheimer Disease	0.166666667	5.13e-07	0.95833333325	0.879271554806123	Alzheimer Disease	0.166666667	5.13e-07	0.95833333325	0.879271554806123
paliperidone	Alzheimer Disease	0.4	7.03e-07	0.9	0.802535407328769	Language Disorders	1.466666667	1.28e-05	0.63333333325	0.757029462794277
paliperidone	Alzheimer Disease	0.4	7.03e-07	0.9	0.802535407328769	Alzheimer Disease	0.4	7.03e-07	0.9	0.802535407328769
paliperidone	Alzheimer Disease	0.4	7.03e-07	0.9	0.802535407328769	Memory Disorders	1.4	7.76e-06	0.65	0.250155464708731
pamidronic acid	Alzheimer Disease	0	0.004954394	1	0.999498689431439	Alzheimer Disease	0	0.004954394	1	0.999498689431439
pancuronium	Alzheimer Disease	0.666666667	0.049550092	0.83333333325	0.993726881956618	Alzheimer Disease	0.666666667	0.049550092	0.83333333325	0.993726881956618
papain	Alzheimer Disease	0	4.1e-05	1	0.999498689431439	Alzheimer Disease	0	4.1e-05	1	0.999498689431439
parecoxib	Alzheimer Disease	0	0.000683139	1	0.999498689431439	Alzheimer Disease	0	0.000683139	1	0.999498689431439
pargyline	Alzheimer Disease	0	0.009744206	1	0.999498689431439	Memory Disorders	1.5	0.020514731	0.625	0.206233008902532
pargyline	Alzheimer Disease	0	0.009744206	1	0.999498689431439	Alzheimer Disease	0	0.009744206	1	0.999498689431439
paricalcitol	Alzheimer Disease	0	0.008929131	1	0.999498689431439	Alzheimer Disease	0	0.008929131	1	0.999498689431439
paroxetine	Alzheimer Disease	0.714285714	4.49e-07	0.8214285715	0.649422656627897	Language Disorders	1.771428571	0.002072269	0.55714285725	0.52141831215704
paroxetine	Alzheimer Disease	0.714285714	4.49e-07	0.8214285715	0.649422656627897	Alzheimer Disease	0.714285714	4.49e-07	0.8214285715	0.649422656627897
paroxetine	Alzheimer Disease	0.714285714	4.49e-07	0.8214285715	0.649422656627897	Memory Disorders	1.514285714	2.75e-08	0.6214285715	0.200447857197342
pazopanib	Alzheimer Disease	0.5	0.000160323	0.875	0.996659662454039	Alzheimer Disease	0.5	0.000160323	0.875	0.996659662454039
pegaptanib	Alzheimer Disease	0	0.019817239	1	0.999498689431439	Alzheimer Disease	0	0.019817239	1	0.999498689431439
pegfilgrastim	Alzheimer Disease	0	0.001418066	1	0.999498689431439	Language Disorders	1	0.02681328	0.75	0.939653140975545
pegfilgrastim	Alzheimer Disease	0	0.001418066	1	0.999498689431439	Alzheimer Disease	0	0.001418066	1	0.999498689431439
pegvisomant	Alzheimer Disease	0	0.002325987	1	0.999498689431439	Alzheimer Disease	0	0.002325987	1	0.999498689431439
penbutolol	Alzheimer Disease	0.5	0.017090136	0.875	0.996659662454039	Alzheimer Disease	0.5	0.017090136	0.875	0.996659662454039
pentamidine	Alzheimer Disease	0	0.010384933	1	0.916996180685167	Language Disorders	1	0.002325987	0.75	0.939653140975545
pentamidine	Alzheimer Disease	0	0.010384933	1	0.916996180685167	Alzheimer Disease	0	0.010384933	1	0.916996180685167
pentobarbital	Alzheimer Disease	0.92	0.002245203	0.77	0.525531944688211	Language Disorders	1.76	0.008634888	0.56	0.119435856218064
pentobarbital	Alzheimer Disease	0.92	0.002245203	0.77	0.525531944688211	Alzheimer Disease	0.92	0.002245203	0.77	0.525531944688211
pentobarbital	Alzheimer Disease	0.92	0.002245203	0.77	0.525531944688211	Memory Disorders	1.4	7.31e-10	0.65	0.810501261545562
pentolinium	Alzheimer Disease	0.5	0.037547176	0.875	0.996659662454039	Alzheimer Disease	0.5	0.037547176	0.875	0.996659662454039
