Gene_A_Entrez ID	GeneB_Entrez_ID	data_source(s)
32	1452	PINA
32	1994	PINA
32	3065	PINA
32	3141	BioGRID,IntAct,PINA
32	4609	IntAct
32	5261	PINA
32	5562	KinomeNetworkX,PhosphositePlus
32	5563	HPRD
32	7316	PINA
32	10494	PINA
32	23243	IntAct,PINA
32	55781	PINA
33	7316	PINA
34	34	HPRD,IntAct
34	801	PINA
34	2108	INstruct
34	2109	INstruct
34	3065	IntAct,PINA
34	3725	IntAct
34	4899	PINA
34	7316	PINA
34	8192	IntAct
34	8452	PINA
34	10537	PINA
34	10868	IntAct,PINA
34	11171	PINA
34	23710	IntAct
34	373509	IntAct,PINA
34	387082	HPRD,PINA
35	1871	IntAct
35	3665	IntAct,PINA
36	7316	PINA
36	8192	IntAct
36	10537	PINA
36	10869	IntAct,PINA
36	23322	IntAct
36	26123	IntAct
36	57096	IntAct
36	57187	IntAct
36	85302	IntAct
37	37	HPRD
37	213	IntAct
37	983	IntAct
37	999	IntAct,PINA
37	1386	IntAct,PINA
37	3396	IntAct,PINA
37	3796	IntAct
37	3921	IntAct,PINA
37	5036	IntAct
37	7316	PINA
37	8562	IntAct
37	9021	BioGRID,PINA
37	9775	IntAct
37	9793	IntAct
37	10243	IntAct,PINA
37	10632	PINA
37	10988	IntAct
37	23409	IntAct
37	29904	IntAct,PINA
37	55756	PINA
37	79072	IntAct
38	50	PINA
38	189	IntAct,PINA
38	1434	PINA
38	2305	PINA
38	2688	IntAct,PINA
38	3106	PINA
38	3107	PINA
38	3676	PINA
38	4141	PINA
38	4163	IntAct,PINA
38	4350	IntAct,PINA
38	5191	PINA
38	5885	PINA
38	6294	PINA
38	6389	PINA
38	6390	PINA
38	6742	PINA
38	7316	PINA
38	7341	PINA
38	7381	PINA
38	7412	PINA
38	8266	PINA
38	8452	PINA
38	8454	PINA
38	8458	PINA
38	9898	PINA
38	10014	PINA
38	10211	PINA
38	10289	IntAct,PINA
38	10449	PINA
38	10469	PINA
38	10985	PINA
38	10987	PINA
38	11073	PINA
38	11345	IntAct
38	23043	IntAct,PINA
38	23409	IntAct
38	26270	PINA
38	51547	PINA
38	54543	PINA
38	55611	IntAct
38	79072	IntAct
38	81027	PINA
38	100128525	PINA
39	39	BioGRID,HI-II-14_Net,HPRD,IntAct
39	191	PINA
39	223	PINA
39	1045	HPRD
39	1457	HPRD
39	2271	PINA
39	2778	IntAct,PINA
39	3073	PINA
39	3106	PINA
39	3149	PINA
39	4163	IntAct,PINA
39	4899	PINA
39	5315	PINA
39	5564	IntAct,PINA
39	7013	IntAct,PINA
39	7189	IntAct,PINA
39	7316	PINA
39	7408	PINA
39	7416	IntAct,PINA
39	8900	IntAct,PINA
39	9039	PINA
39	9061	PINA
39	9474	IntAct,PINA
39	9531	PINA
39	10289	IntAct,PINA
39	10381	PINA
39	23043	IntAct,PINA
39	24140	IntAct,PINA
39	26007	PINA
39	29101	PINA
39	29789	PINA
39	29968	PINA
39	55611	IntAct
39	84708	HI-II-14_Net,IntAct
39	125488	PINA
40	9311	PINA
40	9399	PINA
40	9463	IntAct,PINA
41	4287	PINA
41	5566	KinomeNetworkX,PINA,PhosphositePlus
41	9399	PINA
41	9463	BioGRID,IntAct,PINA
41	26123	IntAct
43	43	HPRD,IntAct
43	351	HPRD,PINA
43	821	PINA
43	1277	PINA
43	1282	HPRD
43	2023	IntAct,PINA
43	2801	PINA
43	3912	HPRD
43	8292	HPRD,IntAct,PINA
43	9421	HPRD
43	10399	IntAct,PINA
43	11016	PINA
43	145270	HPRD
43	284217	HPRD
43	100529141	HPRD
47	47	HPRD
47	351	PINA
47	382	IntAct,PINA
47	1029	IntAct,PINA
47	2335	PINA
47	2932	HPRD,IntAct
47	3065	PINA
47	3066	PINA
47	3276	PINA
47	3725	IntAct
47	3838	PINA
47	3840	PINA
47	4171	PINA
47	4175	PINA
47	4691	PINA
47	4831	IntAct,PINA
47	5537	PINA
47	5564	IntAct,PINA
47	5566	HPRD
47	6464	PINA
47	7013	PINA
47	7014	PINA
47	7022	IntAct
47	7030	IntAct,PINA
47	7316	BioGRID,PINA
47	7428	IntAct,PINA
47	7706	PINA
47	8412	IntAct,PINA
47	8452	PINA
47	8453	PINA
47	8793	IntAct,PINA
47	8841	PINA
47	8900	IntAct,PINA
47	9146	PINA
47	9531	PINA
47	9636	BioGRID,InnateDB,PINA
47	9641	IntAct,PINA
47	10014	PINA
47	10537	PINA
47	10916	PINA
47	22926	IntAct
47	51547	PINA
47	51593	PINA
47	51741	PINA
47	55611	IntAct
47	55832	PINA
47	57122	IntAct
47	120892	IntAct
47	142685	PINA
48	207	PINA
48	351	PINA
48	1213	IntAct,PINA
48	1503	PINA
48	3956	PINA
48	4604	IntAct,PINA
48	4703	IntAct,PINA
48	4882	KinomeNetworkX
48	4904	IntAct
48	5578	KinomeNetworkX,PhosphositePlus
48	5829	IntAct,PINA
48	6445	IntAct,PINA
48	7316	PINA
48	8335	PINA
48	8624	PINA
48	8880	PINA
48	11171	PINA
48	26112	IntAct,PINA
48	26234	BioGRID,PINA
48	28960	PINA
48	51564	PINA
48	113246	PINA
49	1874	PINA
49	5104	HPRD,PINA
49	7158	BioGRID,PINA
49	7783	HPRD
49	7784	HPRD
50	351	PINA
50	1017	InnateDB
50	3676	PINA
50	4292	IntAct,PINA
50	5710	PINA
50	7316	PINA
50	7412	PINA
50	8192	IntAct
50	10449	PINA
50	23524	PINA
50	25942	PINA
50	140462	PINA
50	342371	PINA
50	387082	HPRD,PINA
51	1340	PINA
51	1632	PINA
51	4074	PINA
51	5195	IntAct,PINA
51	5830	BioGRID,PINA
51	6182	PINA
51	6191	PINA
51	6342	HPRD
51	6517	HPRD,PINA
51	7316	PINA
51	7317	IntAct
51	7334	IntAct
51	7335	IntAct
51	9380	PINA
51	23022	PINA
51	23710	IntAct
51	54732	PINA
51	219743	PINA
52	52	IntAct
52	580	PINA
52	1017	PINA
52	1499	HPRD,PINA
52	1969	BioGRID,HPRD,PINA,SignaLink2.0
52	2035	IntAct,PINA
52	2047	BioGRID,HPRD,PINA,SignaLink2.0
52	2048	HPRD,PINA
52	2167	HPRD
52	2335	PINA
52	2534	HPRD
52	2908	PINA
52	3643	HPRD
52	3676	PINA
52	3692	IntAct,PINA
52	3791	HPRD,PINA
52	3932	HPRD,KinomeNetworkX,PhosphositePlus
52	4899	PINA
52	5062	IntAct,PINA
52	6136	PINA
52	6709	HPRD
52	7316	PINA
52	7412	PINA
52	7428	IntAct,PINA
52	7535	HPRD,PINA
52	9641	IntAct,PINA
52	10289	IntAct,PINA
52	10987	PINA
52	23043	IntAct,PINA
52	51460	HPRD,IntAct,PINA
52	54874	HPRD,IntAct,PINA
52	55052	HPRD,IntAct,PINA
52	55110	PINA
53	4074	PINA
53	7316	PINA
53	7386	PINA
53	10951	IntAct
53	26270	PINA
53	51726	PINA
53	60491	PINA
54	1959	HPRD,IntAct,PINA
54	2239	HPRD
54	5516	INstruct,IntAct,PINA
54	5601	HPRD,IntAct,PINA
54	6118	HPRD,IntAct,PINA
54	6696	HPRD
54	7316	PINA
54	7704	HPRD,IntAct,PINA
54	8743	HPRD,IntAct,PINA
54	9141	HPRD,IntAct,PINA
54	9410	HPRD,IntAct,PINA
54	54978	IntAct
55	55	HPRD,IntAct
55	2064	HPRD
55	6462	HPRD,PINA
55	7316	PINA
58	58	HPRD
58	71	PINA
58	159	HPRD
58	199	HPRD
58	207	PINA
58	408	IntAct,PINA
58	695	IntAct,PINA
58	867	PINA
58	881	HPRD
58	919	IntAct
58	1000	PINA
58	1017	PINA
58	1029	PINA
58	1072	BioGRID,HPRD,INstruct,PINA
58	1264	HPRD,INstruct,PINA
58	1432	PINA
58	1452	PINA
58	1500	HPRD
58	1660	BioGRID,PINA
58	1739	HPRD
58	1756	HPRD,INstruct,PINA
58	1773	HPRD,INstruct,PINA
58	1837	HPRD
58	1956	HPRD
58	2017	HPRD
58	2033	PINA
58	2035	HPRD
58	2037	HPRD
58	2059	HPRD
58	2120	PINA
58	2620	HPRD
58	2638	HPRD,INstruct,IntAct
58	2934	BioGRID,HPRD,INstruct,IntAct
58	3059	HPRD
58	3065	PINA
58	3673	HPRD
58	3706	HPRD
58	3927	HPRD
58	3958	PINA
58	4130	HPRD
58	4306	HPRD
58	4632	HPRD
58	4638	HPRD
58	4646	HPRD
58	4647	HPRD
58	4650	HPRD
58	4651	HPRD
58	4892	PINA
58	5058	HPRD
58	5071	PINA
58	5201	PINA
58	5216	HPRD
58	5337	HPRD
58	5460	PINA
58	5499	PINA
58	5578	HPRD
58	5580	HPRD
58	5581	BioGRID,HPRD,PINA
58	5770	PINA
58	5879	HPRD
58	5970	PINA
58	6198	PINA
58	6271	HPRD
58	6275	HPRD
58	6464	PINA
58	6525	HPRD
58	6598	PINA
58	6602	PINA
58	6622	PINA
58	6624	HPRD,PINA
58	6698	HPRD
58	6708	HPRD
58	6709	HPRD,PINA
58	6712	HPRD
58	6714	PINA
58	6876	HPRD,PINA
58	6950	PINA
58	7082	HPRD
58	7094	HPRD
58	7114	BioGRID,HPRD,PINA
58	7135	HPRD
58	7137	HPRD
58	7157	HPRD
58	7169	PINA
58	7170	HPRD,INstruct
58	7205	PINA
58	7248	PINA
58	7273	HPRD
58	7337	PINA
58	7402	HPRD
58	7408	HPRD,INstruct
58	7409	HPRD
58	7414	HPRD
58	7429	HPRD,INstruct
58	7431	PINA
58	7534	PINA
58	7564	IntAct,PINA
58	8202	PINA
58	8266	PINA
58	8454	PINA
58	8522	HPRD
58	8826	HPRD
58	9026	HPRD
58	9087	PINA
58	9111	PINA
58	9267	HPRD
58	9468	HPRD,PINA
58	9493	HPRD
58	9562	HPRD
58	9636	InnateDB,PINA
58	9643	PINA
58	9712	HPRD
58	9759	PINA
58	10120	HPRD
58	10297	PINA
58	10391	HPRD
58	10524	PINA
58	10575	HPRD,PINA
58	10576	PINA
58	10580	HPRD
58	10787	PINA
58	10933	PINA
58	11034	PINA
58	22885	PINA
58	22948	HPRD,PINA
58	23191	HPRD
58	23214	PINA
58	23268	HPRD,PINA
58	23406	HPRD,PINA
58	23499	HPRD,INstruct
58	26001	IntAct,PINA
58	26136	PINA
58	26146	IntAct,PINA
58	26191	PINA
58	27252	HPRD,PINA
58	27429	BioGRID,PINA
58	29109	HPRD,INstruct
58	29761	BioGRID,PINA
58	51086	HPRD,IntAct,PINA
58	53405	HPRD
58	54434	InnateDB,IntAct
58	54700	PINA
58	55257	PINA
58	55742	HPRD
58	55845	PINA
58	55860	HPRD
58	55869	PINA
58	55929	PINA
58	56259	PINA
58	57787	PINA
58	60312	HPRD
58	64750	IntAct,PINA
58	79083	PINA
58	84172	PINA
58	84448	PINA
58	84676	BioGRID,IntAct,PINA
58	84687	PINA
58	84859	IntAct,PINA
58	85477	PINA
58	91624	HPRD
58	120892	IntAct
58	121512	HPRD
58	137735	PINA
58	142678	BioGRID,PINA
58	165904	HPRD
58	221692	HPRD,PINA
58	345651	PINA
58	100506658	HPRD
59	70	PINA
59	88	IntAct
59	369	IntAct
59	1072	HPRD
59	1265	PINA
59	1387	HPRD,PINA
59	1773	HPRD
59	1956	PINA
59	2033	HPRD,PINA
59	2638	HPRD
59	2950	PINA
59	3725	IntAct
59	3778	PINA
59	4627	PINA
59	4628	PINA
59	4629	PINA
59	4632	HPRD
59	4641	PINA
59	4653	HPRD,PINA
59	4736	PINA
59	4790	IntAct
59	5071	PINA
59	5580	HPRD
59	6117	PINA
59	6118	PINA
59	6119	PINA
59	6130	PINA
59	6139	PINA
59	6141	PINA
59	6191	PINA
59	6210	PINA
59	6217	PINA
59	6231	PINA
59	6462	HPRD,PINA
59	6624	PINA
59	6640	HPRD
59	6709	PINA
59	7114	HPRD
59	7168	PINA
59	7248	IntAct,PINA
59	7273	IntAct
59	7316	PINA
59	7529	PINA
59	7531	PINA
59	7534	IntAct
59	7791	PINA
59	8266	PINA
59	8450	PINA
59	8452	PINA
59	8453	PINA
59	8454	PINA
59	8725	IntAct
59	9045	PINA
59	9468	HPRD,PINA
59	10528	PINA
59	10575	HPRD,PINA
59	10971	PINA
59	10987	PINA
59	11345	IntAct
59	22948	HPRD,PINA
59	23710	IntAct
59	50488	HPRD
59	51081	PINA
59	51116	PINA
59	51271	PINA
59	55832	PINA
59	55850	IntAct
59	57129	PINA
59	64750	PINA
59	81631	IntAct
59	84557	IntAct
59	103910	IntAct,PINA
59	120892	PINA
59	653361	PINA
60	60	BioGRID,HI-II-14_Net,HPRD,InnateDB,IntAct
60	70	HPRD
60	71	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct,PINA
60	89	INstruct
60	207	IntAct,PINA
60	240	HPRD
60	301	IntAct
60	302	IntAct
60	309	IntAct
60	310	IntAct,PINA
60	351	InnateDB,IntAct
60	367	IntAct,PINA
60	408	IntAct
60	409	IntAct,PINA
60	467	PINA
60	498	IntAct
60	582	IntAct,PINA
60	585	IntAct,PINA
60	598	IntAct,PINA
60	829	HPRD
60	857	PINA
60	867	BioGRID,PINA
60	920	IntAct
60	975	PINA
60	988	IntAct
60	1017	PINA
60	1026	IntAct,PINA
60	1029	IntAct,PINA
60	1058	PINA
60	1072	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct,PINA
60	1073	BioGRID,HI-II-14_Net,HPRD,INstruct,InnateDB,IntAct
60	1080	IntAct
60	1104	IntAct,PINA
60	1173	PINA
60	1207	HPRD
60	1265	HPRD
60	1398	PINA
60	1452	HPRD
60	1460	IntAct,PINA
60	1490	BioGRID,PINA
60	1536	PINA
60	1601	PINA
60	1636	PINA
60	1654	IntAct
60	1655	IntAct
60	1660	PINA
60	1773	HPRD
60	1785	IntAct
60	1837	PINA
60	1915	HPRD
60	1933	IntAct
60	1962	HI-II-14_Net
60	1974	IntAct
60	1994	PINA
60	2010	HPRD,InnateDB,PINA
60	2023	IntAct
60	2033	IntAct,PINA
60	2060	PINA
60	2064	BioGRID,IntAct,PINA
60	2078	BioGRID,PINA
60	2091	PINA
60	2099	BioGRID,IntAct,PINA
60	2100	IntAct,PINA
60	2167	IntAct,PINA
60	2275	HPRD
60	2314	HPRD
60	2316	IntAct
60	2319	InnateDB,IntAct
60	2335	PINA
60	2357	PINA
60	2516	IntAct
60	2597	HPRD,IntAct,PINA
60	2768	HPRD
60	2771	IntAct
60	2885	PINA
60	2934	HPRD,INstruct
60	3014	IntAct,PINA
60	3055	HPRD,PINA
60	3178	IntAct
60	3181	IntAct
60	3182	HPRD
60	3184	IntAct,PINA
60	3187	IntAct
60	3192	BioGRID,HPRD,PINA
60	3295	HPRD
60	3312	IntAct,PINA
60	3320	IntAct
60	3326	IntAct
60	3329	IntAct
60	3363	IntAct
60	3383	PINA
60	3385	PINA
60	3575	InnateDB
60	3646	IntAct
60	3676	PINA
60	3725	IntAct
60	3837	IntAct
60	3842	IntAct
60	3921	IntAct
60	3927	HPRD
60	3932	IntAct
60	3983	PINA
60	4000	HPRD
60	4067	HPRD
60	4088	HPRD,IntAct,PINA
60	4093	HPRD,IntAct,PINA
60	4116	PINA
60	4130	BioGRID,PINA
60	4131	HPRD
60	4133	BioGRID,HPRD,PINA
60	4137	HPRD
60	4170	PINA
60	4193	BioGRID
60	4255	PINA
60	4311	IntAct
60	4323	IntAct,PINA
60	4599	HPRD
60	4607	IntAct
60	4609	PINA
60	4627	IntAct,PINA
60	4629	PINA
60	4637	IntAct
60	4643	HPRD
60	4653	HPRD,PINA
60	4688	PINA
60	4691	IntAct
60	4736	IntAct,PINA
60	4738	PINA
60	4790	IntAct
60	4843	HPRD
60	4846	BioGRID,PINA
60	4869	IntAct
60	4892	HPRD
60	4899	PINA
60	4904	IntAct
60	4907	HPRD
60	5027	HPRD
60	5071	BioGRID,PINA
60	5105	PINA
60	5130	HPRD
60	5201	HPRD
60	5203	HPRD
60	5216	BioGRID,HPRD,INstruct,IntAct
60	5217	HPRD
60	5245	IntAct,PINA
60	5296	PINA
60	5309	InnateDB
60	5321	InnateDB
60	5337	HPRD
60	5338	HPRD
60	5340	BioGRID,PINA
60	5430	BioGRID,HPRD,PINA
60	5481	IntAct
60	5499	BioGRID,PINA
60	5500	IntAct
60	5501	PINA
60	5521	IntAct
60	5580	HPRD
60	5684	PINA
60	5764	HPRD
60	5862	IntAct
60	5867	HPRD
60	5879	HPRD,PINA
60	5880	HPRD,PINA
60	5888	IntAct,PINA
60	5893	IntAct,PINA
60	5901	IntAct
60	6117	IntAct,PINA
60	6118	IntAct,PINA
60	6119	IntAct,PINA
60	6129	IntAct
60	6130	IntAct
60	6135	IntAct
60	6141	IntAct
60	6146	IntAct
60	6175	IntAct
60	6176	IntAct
60	6189	IntAct
60	6191	IntAct
60	6201	IntAct
60	6202	IntAct
60	6203	IntAct
60	6204	IntAct
60	6206	IntAct
60	6207	IntAct
60	6222	IntAct
60	6223	IntAct
60	6229	IntAct
60	6282	HPRD,INstruct
60	6336	HPRD
60	6462	HPRD,PINA
60	6464	PINA
60	6530	PINA
60	6559	PINA
60	6597	BioGRID,HPRD,IntAct
60	6601	PINA
60	6605	BioGRID,PINA
60	6606	BioGRID,IntAct,PINA
60	6613	PINA
60	6622	PINA
60	6709	HPRD
60	6712	BioGRID,PINA
60	6714	IntAct,PINA
60	6749	IntAct
60	6760	IntAct
60	6780	InnateDB,IntAct
60	6810	HPRD
60	6840	PINA
60	6882	PINA
60	6927	InnateDB,PINA
60	7052	HPRD
60	7082	IntAct,PINA
60	7083	IntAct,PINA
60	7114	HPRD
60	7136	HPRD
60	7157	BioGRID
60	7168	HPRD
60	7169	HPRD
60	7170	HPRD
60	7248	IntAct,PINA
60	7276	IntAct,PINA
60	7314	IntAct
60	7316	PINA
60	7341	PINA
60	7412	BioGRID,PINA
60	7415	BioGRID,PINA
60	7416	IntAct
60	7417	IntAct
60	7419	IntAct
60	7428	BioGRID,PINA
60	7430	HPRD
60	7431	IntAct
60	7447	HPRD
60	7468	PINA
60	7528	IntAct
60	7534	IntAct,PINA
60	7846	IntAct
60	7965	IntAct,PINA
60	8065	PINA
60	8266	PINA
60	8347	IntAct
60	8407	IntAct,PINA
60	8439	BioGRID,InnateDB,IntAct,MINT
60	8452	PINA
60	8453	PINA
60	8454	PINA
60	8507	BioGRID,PINA
60	8607	BioGRID
60	8655	HPRD
60	8662	IntAct
60	8663	IntAct
60	8664	IntAct
60	8668	IntAct
60	8826	BioGRID,IntAct,PINA
60	8842	InnateDB,IntAct,PINA
60	8904	HPRD
60	8936	HPRD
60	8941	HPRD
60	9051	PINA
60	9274	PINA
60	9468	PINA
60	9564	IntAct,PINA
60	9643	PINA
60	9657	IntAct,PINA
60	9775	PINA
60	9924	PINA
60	10056	IntAct
60	10095	HPRD,INstruct
60	10096	PINA
60	10097	PINA
60	10120	IntAct
60	10128	IntAct
60	10163	HPRD
60	10202	IntAct
60	10399	IntAct
60	10458	IntAct,PINA
60	10480	IntAct
60	10486	HI-II-14_Net
60	10487	HPRD
60	10498	BioGRID,PINA
60	10524	BioGRID,IntAct
60	10529	HPRD
60	10537	PINA
60	10575	HPRD
60	10576	HPRD,PINA
60	10580	IntAct
60	10611	HPRD
60	10627	IntAct
60	10657	IntAct,PINA
60	10694	HPRD
60	10810	HPRD
60	10856	BioGRID
60	10933	PINA
60	10971	PINA
60	10980	PINA
60	10987	PINA
60	11021	IntAct,PINA
60	11034	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct,PINA
60	11151	HPRD
60	11337	IntAct
60	11345	IntAct
60	11346	IntAct
60	22890	PINA
60	22938	IntAct
60	22948	HPRD,PINA
60	23214	HPRD
60	23400	IntAct,PINA
60	23406	PINA
60	23468	IntAct
60	23603	PINA
60	23623	IntAct,PINA
60	23710	IntAct
60	25802	HPRD
60	25913	IntAct,PINA
60	25932	HPRD
60	26146	BioGRID,IntAct,PINA
60	26260	BioGRID,IntAct,PINA
60	26277	IntAct,PINA
60	26578	PINA
60	27335	IntAct
60	29109	PINA
60	29124	HPRD,InnateDB
60	51129	PINA
60	51377	PINA
60	51474	IntAct
60	51762	PINA
60	54434	HPRD
60	54617	PINA
60	54961	HPRD
60	55093	HI-II-14_Net,IntAct
60	55257	PINA
60	55333	HPRD
60	55611	PINA
60	55729	HPRD,IntAct,PINA
60	55832	PINA
60	56257	PINA
60	57154	PINA
60	57591	PINA
60	64005	IntAct,PINA
60	64434	IntAct
60	65057	IntAct,PINA
60	65979	HPRD
60	79072	IntAct
60	80725	PINA
60	81631	IntAct
60	83988	HPRD,PINA
60	84172	PINA
60	84557	IntAct
60	84700	HPRD
60	84959	PINA
60	85461	HPRD
60	85464	HPRD,PINA
60	103910	IntAct,PINA
60	120892	BioGRID,PINA
60	131034	HPRD
60	137735	HPRD
60	140462	PINA
60	142689	PINA
60	154796	BioGRID
60	192669	IntAct
60	192670	IntAct
60	203068	IntAct
60	221184	HPRD
60	254427	IntAct
60	283420	InnateDB
60	399687	IntAct
60	653361	BioGRID,HPRD,IntAct,PINA
70	81	HPRD
70	283	HPRD
70	409	IntAct,PINA
70	823	HPRD,PINA
70	830	IntAct
70	1072	HPRD
70	1612	IntAct
70	1756	HPRD
70	2099	BioGRID,IntAct,PINA
70	2597	IntAct,PINA
70	2638	HPRD,INstruct
70	2885	IntAct
70	3315	HPRD
70	3363	IntAct
70	3676	PINA
70	3927	HPRD
70	4116	PINA
70	4607	IntAct
70	4609	IntAct,PINA
70	4627	IntAct
70	4628	PINA
70	4638	HPRD
70	5500	IntAct
70	5581	HPRD
70	5756	HPRD
70	6521	HPRD
70	6597	PINA
70	6612	PINA
70	6624	HPRD
70	6667	PINA
70	6871	PINA
70	7168	PINA
70	7316	PINA
70	7341	PINA
70	7430	HPRD
70	7454	HPRD
70	7456	HPRD
70	8266	PINA
70	8655	HPRD
70	9070	IntAct,PINA
70	9625	IntAct
70	9775	PINA
70	9924	PINA
70	10015	PINA
70	10097	HPRD
70	11133	HPRD
70	11275	BioGRID,PINA
70	22885	HPRD,PINA
70	23224	HPRD,INstruct,PINA
70	23345	HPRD
70	23607	PINA
70	25777	IntAct
70	26146	IntAct,PINA
70	30011	PINA
70	51086	HPRD,IntAct,PINA
70	51377	PINA
70	51474	IntAct
70	51660	IntAct,PINA
70	53335	IntAct,PINA
70	60312	HPRD,PINA
70	84676	IntAct,PINA
70	85477	HPRD
70	137735	HPRD
70	142678	HPRD
70	338872	IntAct,PINA
70	339451	HPRD
70	399687	IntAct
71	71	BioGRID,HI-II-14_Net,HPRD,IntAct
71	154	InnateDB,PINA
71	301	IntAct
71	308	HPRD
71	348	PINA
71	648	InnateDB,PINA
71	672	PINA
71	830	IntAct
71	999	PINA
71	1017	IntAct
71	1029	BioGRID,IntAct
71	1072	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct
71	1073	BioGRID,HI-II-14_Net,HPRD,INstruct,InnateDB,IntAct,PINA
71	1147	IntAct,PINA
71	1488	IntAct,PINA
71	1500	PINA
71	1536	HPRD
71	1627	IntAct
71	1773	HPRD
71	1962	HI-II-14_Net,IntAct
71	2017	PINA
71	2146	InnateDB,PINA
71	2316	IntAct
71	2335	PINA
71	2357	HPRD
71	2885	IntAct,PINA
71	2934	HPRD,INstruct
71	3001	PINA
71	3003	PINA
71	3320	PINA
71	3326	IntAct,MINT,PINA
71	3551	IntAct,PINA
71	3575	InnateDB
71	3609	PINA
71	3676	PINA
71	3692	HPRD,PINA
71	3981	PINA
71	3983	HPRD
71	4046	HPRD
71	4130	HPRD
71	4192	PINA
71	4214	IntAct,PINA
71	4215	IntAct,PINA
71	4292	BioGRID,IntAct,PINA
71	4306	HPRD
71	4609	IntAct,PINA
71	4627	IntAct
71	4640	HPRD
71	4641	IntAct
71	4653	PINA
71	4790	PINA
71	4791	PINA
71	4792	IntAct,PINA
71	4793	IntAct,PINA
71	5217	HPRD,INstruct,IntAct,PINA
71	5321	InnateDB
71	5337	BioGRID,HPRD,PINA
71	5460	PINA
71	5500	IntAct
71	5501	IntAct,PINA
71	5597	IntAct,PINA
71	5664	PINA
71	5800	HPRD,IntAct,PINA
71	5966	IntAct,PINA
71	5970	PINA
71	5971	IntAct,PINA
71	6045	InnateDB,PINA
71	6456	HPRD,IntAct,PINA
71	6487	HPRD,IntAct,PINA
71	6613	PINA
71	6667	PINA
71	6885	PINA
71	7114	BioGRID,HPRD,INstruct,PINA
71	7132	IntAct,PINA
71	7133	IntAct,PINA
71	7185	IntAct,PINA
71	7186	InnateDB,IntAct,PINA
71	7189	IntAct,PINA
71	7316	PINA
71	7341	PINA
71	7408	HPRD,InnateDB,IntAct
71	7414	IntAct
71	7429	HPRD,INstruct
71	7456	PINA
71	7534	IntAct,PINA
71	8266	PINA
71	8517	IntAct,PINA
71	8607	BioGRID,PINA
71	8655	HPRD
71	8717	IntAct,PINA
71	8726	InnateDB,PINA
71	8737	IntAct,PINA
71	8767	IntAct,PINA
71	8826	IntAct
71	8936	HPRD
71	8976	BioGRID,PINA
71	9020	IntAct,PINA
71	9087	HPRD
71	9252	IntAct,PINA
71	9260	IntAct
71	9638	PINA
71	9641	IntAct,PINA
71	9643	PINA
71	9815	IntAct,PINA
71	9978	PINA
71	10134	BioGRID,HPRD,PINA
71	10397	HPRD,IntAct,PINA
71	10486	BioGRID,HI-II-14_Net,HPRD,IntAct,PINA
71	10487	BioGRID,HPRD
71	10524	PINA
71	10537	PINA
71	10856	BioGRID,PINA
71	10933	PINA
71	10971	PINA
71	11034	BioGRID,HI-II-14_Net,HPRD,INstruct,IntAct,PINA
71	11035	IntAct,PINA
71	11073	PINA
71	11098	HPRD,IntAct,PINA
71	23043	PINA
71	23118	IntAct,PINA
71	23406	PINA
71	23421	IntAct,PINA
71	23512	InnateDB,PINA
71	26146	IntAct,PINA
71	26260	PINA
71	26270	PINA
71	27185	IntAct,PINA
71	28952	HI-II-14_Net,IntAct
71	29109	HPRD,PINA
71	29124	HPRD,InnateDB
71	51377	PINA
71	54443	IntAct
71	54869	PINA
71	55093	HI-II-14_Net,IntAct
71	55257	PINA
71	55607	HPRD
71	55729	HPRD,IntAct,PINA
71	55845	PINA
71	55929	PINA
71	55930	IntAct
71	56257	PINA
71	64787	PINA
71	79574	PINA
71	80179	IntAct
71	80705	InnateDB,PINA
71	85477	HPRD
71	92912	PINA
71	93661	HPRD
71	120892	IntAct,PINA
71	345651	PINA
71	387082	HPRD,PINA
71	399687	IntAct
71	653361	HPRD
72	409	IntAct,PINA
72	867	PINA
72	2010	BioGRID,PINA
72	2885	IntAct,PINA
72	3778	PINA
72	4292	IntAct,PINA
72	6462	HPRD,PINA
72	7316	PINA
72	8266	PINA
72	10524	PINA
72	10528	PINA
72	120892	PINA
81	87	PINA
81	88	PINA
81	89	HI-II-14_Net,HPRD
81	135	HPRD
81	525	HPRD
81	655	HI-II-14_Net,IntAct
81	752	PINA
81	815	HPRD,PINA
81	816	HPRD,PINA
81	818	HPRD
81	830	IntAct
81	975	PINA
81	999	IntAct,PINA
81	1029	IntAct,PINA
81	1308	BioGRID,HPRD,PINA
81	1499	IntAct
81	1627	IntAct
81	1956	IntAct
81	1994	PINA
81	2099	BioGRID,IntAct,PINA
81	2100	IntAct
81	2316	IntAct
81	2335	PINA
81	2885	IntAct
81	2934	HPRD,PINA
81	3315	IntAct
81	3383	PINA
81	3676	PINA
81	3688	HPRD
81	3838	IntAct,PINA
81	4205	BioGRID,PINA
81	4215	IntAct,PINA
81	4627	IntAct
81	4641	IntAct
81	4703	HPRD
81	4843	HPRD
81	4846	IntAct,PINA
81	4899	PINA
81	4904	IntAct
81	5054	HPRD
81	5500	IntAct
81	5598	IntAct
81	5684	PINA
81	5777	HPRD
81	5781	HPRD
81	5914	BioGRID
81	6232	IntAct,PINA
81	6314	IntAct,PINA
81	6464	PINA
