disease	GeneID
Abnormalities	3565
Abnormalities	3566
Abnormalities	3567
Abnormalities	3569
Abnormalities	3570
Abnormalities	3572
Abnormalities	3575
Abnormalities	3576
Abnormalities	3586
Abnormalities	3587
Abnormalities	3592
Abnormalities	3593
Abnormalities	3596
Abnormalities	3600
Abnormalities	3603
Abnormalities	3605
Abnormalities	3606
Abnormalities	3623
Abnormalities	3624
Abnormalities	3625
Abnormalities	3627
Abnormalities	3630
Abnormalities	3636
Abnormalities	364
Abnormalities	3640
Abnormalities	3643
Abnormalities	3659
Abnormalities	3660
Abnormalities	3664
Abnormalities	3667
Abnormalities	367
Abnormalities	3670
Abnormalities	3673
Abnormalities	3674
Abnormalities	3675
Abnormalities	3676
Abnormalities	368
Abnormalities	368509
Abnormalities	3689
Abnormalities	3690
Abnormalities	3704
Abnormalities	3705
Abnormalities	3714
Abnormalities	3716
Abnormalities	3717
Abnormalities	3720
Abnormalities	3725
Abnormalities	3728
Abnormalities	3730
Abnormalities	3732
Abnormalities	3741
Abnormalities	374654
Abnormalities	3753
Abnormalities	375611
Abnormalities	3757
Abnormalities	3759
Abnormalities	3760
Abnormalities	3761
Abnormalities	3762
Abnormalities	3763
Abnormalities	3764
Abnormalities	3767
Abnormalities	3779
Abnormalities	3782
Abnormalities	3784
Abnormalities	378465
Abnormalities	3785
Abnormalities	3791
Abnormalities	3798
Abnormalities	38
Abnormalities	3802
Abnormalities	3803
Abnormalities	3804
Abnormalities	38044
Abnormalities	3805
Abnormalities	3806
Abnormalities	3808
Abnormalities	3809
Abnormalities	3810
Abnormalities	381022
Abnormalities	3811
Abnormalities	3812
Abnormalities	3813
Abnormalities	3814
Abnormalities	3815
Abnormalities	382
Abnormalities	3832
Abnormalities	3845
Abnormalities	3852
Abnormalities	3855
Abnormalities	3861
Abnormalities	386653
Abnormalities	3872
Abnormalities	3875
Abnormalities	387715
Abnormalities	388125
Abnormalities	388389
Abnormalities	389332
Abnormalities	389333
Abnormalities	3897
Abnormalities	39
Abnormalities	3908
Abnormalities	3910
Abnormalities	3913
Abnormalities	391834
Abnormalities	391836
Abnormalities	392255
Abnormalities	392392
Abnormalities	3929
Abnormalities	3931
Abnormalities	3934
Abnormalities	3949
Abnormalities	3952
Abnormalities	3953
Abnormalities	3954
Abnormalities	3955
Abnormalities	3973
Abnormalities	3975
Abnormalities	398
Abnormalities	3981
Abnormalities	3984
Abnormalities	3985
Abnormalities	3990
Abnormalities	3991
Abnormalities	3992
Abnormalities	3998
Abnormalities	4000
Abnormalities	4001
Abnormalities	400590
Abnormalities	400916
Abnormalities	4010
Abnormalities	4014
Abnormalities	4015
Abnormalities	401548
Abnormalities	4016
Abnormalities	4023
Abnormalities	4040
Abnormalities	4041
Abnormalities	4045
Abnormalities	404663
Abnormalities	404677
Abnormalities	4049
Abnormalities	405
Abnormalities	406
Abnormalities	4068
Abnormalities	406928
Abnormalities	406932
Abnormalities	406935
Abnormalities	406938
Abnormalities	406941
Abnormalities	406960
Abnormalities	406972
Abnormalities	406973
Abnormalities	406988
Abnormalities	407001
Abnormalities	4086
Abnormalities	4087
Abnormalities	4088
Abnormalities	4089
Abnormalities	4091
Abnormalities	4092
Abnormalities	4094
Abnormalities	4099
Abnormalities	410
Abnormalities	4117
Abnormalities	412
Abnormalities	4123
Abnormalities	4124
Abnormalities	4128
Abnormalities	4137
Abnormalities	4143
Abnormalities	4144
Abnormalities	4146
Abnormalities	4148
Abnormalities	4149
Abnormalities	415
Abnormalities	4153
Abnormalities	4155
Abnormalities	4157
Abnormalities	4160
Abnormalities	4176
Abnormalities	4179
Abnormalities	4193
Abnormalities	4194
Abnormalities	4204
Abnormalities	421
Abnormalities	4210
Abnormalities	4212
Abnormalities	4221
Abnormalities	4223
Abnormalities	4224
Abnormalities	4232
Abnormalities	4233
Abnormalities	4239
Abnormalities	4255
Abnormalities	4256
Abnormalities	4276
Abnormalities	4281
Abnormalities	4282
Abnormalities	4286
Abnormalities	4287
Abnormalities	4292
Abnormalities	4297
Abnormalities	4300
Abnormalities	4312
Abnormalities	4313
Abnormalities	4314
Abnormalities	431707
Abnormalities	4318
Abnormalities	4322
Abnormalities	4323
Abnormalities	4330
Abnormalities	4332
Abnormalities	4340
Abnormalities	435
Abnormalities	4352
Abnormalities	4353
Abnormalities	4359
Abnormalities	4361
Abnormalities	436947
Abnormalities	438
Abnormalities	440423
Abnormalities	442338
Abnormalities	4436
Abnormalities	4437
Abnormalities	4438
Abnormalities	445
Abnormalities	4481
Abnormalities	4487
Abnormalities	4488
Abnormalities	4489
Abnormalities	4507
Abnormalities	4508
Abnormalities	4512
Abnormalities	4519
Abnormalities	4522
Abnormalities	4524
Abnormalities	4535
Abnormalities	4540
Abnormalities	4544
Abnormalities	4547
Abnormalities	4548
Abnormalities	4549
Abnormalities	4552
Abnormalities	4567
Abnormalities	4568
Abnormalities	4574
Abnormalities	4576
Abnormalities	4594
Abnormalities	4595
Abnormalities	460
Abnormalities	4606
Abnormalities	4607
Abnormalities	4608
Abnormalities	4609
Abnormalities	4613
Abnormalities	4615
Abnormalities	4619
Abnormalities	4620
Abnormalities	4621
Abnormalities	4622
Abnormalities	4624
Abnormalities	4625
Abnormalities	4626
Abnormalities	4627
Abnormalities	4629
Abnormalities	4632
Abnormalities	4633
Abnormalities	4634
Abnormalities	4638
Abnormalities	4647
Abnormalities	4650
Abnormalities	4653
Abnormalities	4654
Abnormalities	4666
Abnormalities	467
Abnormalities	4671
Abnormalities	4683
Abnormalities	4688
Abnormalities	4692
Abnormalities	4697
Abnormalities	4709
Abnormalities	471
Abnormalities	4719
Abnormalities	472
Abnormalities	4729
Abnormalities	474285
Abnormalities	4747
Abnormalities	4750
Abnormalities	4760
Abnormalities	4763
Abnormalities	4771
Abnormalities	4772
Abnormalities	4780
Abnormalities	4783
Abnormalities	4784
Abnormalities	4790
Abnormalities	4803
Abnormalities	4807
Abnormalities	4828
Abnormalities	4835
Abnormalities	4837
Abnormalities	4838
Abnormalities	4841
Abnormalities	4842
Abnormalities	4843
Abnormalities	4846
Abnormalities	4851
Abnormalities	4852
Abnormalities	4854
Abnormalities	4862
Abnormalities	4867
Abnormalities	4868
Abnormalities	4869
Abnormalities	4878
Abnormalities	4879
Abnormalities	488
Abnormalities	4881
Abnormalities	4883
Abnormalities	4884
Abnormalities	4893
Abnormalities	4899
Abnormalities	4900
Abnormalities	4902
Abnormalities	4904
Abnormalities	4914
Abnormalities	4916
Abnormalities	4919
Abnormalities	4920
Abnormalities	4928
Abnormalities	4935
Abnormalities	493856
Abnormalities	4948
Abnormalities	4963
Abnormalities	4968
Abnormalities	4973
Abnormalities	4976
Abnormalities	4982
Abnormalities	4983
Abnormalities	49854
Abnormalities	4988
Abnormalities	4990
Abnormalities	4998
Abnormalities	5000
Abnormalities	5015
Abnormalities	5020
Abnormalities	5021
Abnormalities	5027
Abnormalities	5032
Abnormalities	503645
Abnormalities	5048
Abnormalities	50485
Abnormalities	50507
Abnormalities	50511
Abnormalities	5053
Abnormalities	5054
Abnormalities	5068
Abnormalities	5069
Abnormalities	5071
Abnormalities	5076
Abnormalities	5077
Abnormalities	5079
Abnormalities	5080
Abnormalities	50805
Abnormalities	5081
Abnormalities	5083
Abnormalities	50863
Abnormalities	5087
Abnormalities	5090
Abnormalities	50940
Abnormalities	50943
Abnormalities	50945
Abnormalities	5105
Abnormalities	51062
Abnormalities	5110
Abnormalities	51114
Abnormalities	51119
Abnormalities	51129
Abnormalities	51135
Abnormalities	51151
Abnormalities	5116
Abnormalities	51176
Abnormalities	51205
Abnormalities	51206
Abnormalities	51247
Abnormalities	5125
Abnormalities	51268
Abnormalities	51277
Abnormalities	51293
Abnormalities	51297
Abnormalities	5130
Abnormalities	51322
Abnormalities	51324
Abnormalities	5133
Abnormalities	51339
Abnormalities	51352
Abnormalities	5136
Abnormalities	51360
Abnormalities	51364
Abnormalities	51379
Abnormalities	51384
Abnormalities	51389
Abnormalities	5144
Abnormalities	51450
Abnormalities	51473
Abnormalities	51531
Abnormalities	5156
Abnormalities	51567
Abnormalities	51586
Abnormalities	5167
Abnormalities	51684
Abnormalities	5172
Abnormalities	5173
Abnormalities	51738
Abnormalities	5174
Abnormalities	5175
Abnormalities	51750
Abnormalities	51755
Abnormalities	5176
Abnormalities	51805
Abnormalities	5187
Abnormalities	5191
Abnormalities	5192
Abnormalities	52
Abnormalities	5230
Abnormalities	5241
Abnormalities	5243
Abnormalities	5251
Abnormalities	5265
Abnormalities	5274
Abnormalities	5277
Abnormalities	5289
Abnormalities	5290
Abnormalities	5291
Abnormalities	5292
Abnormalities	5294
Abnormalities	5295
Abnormalities	5297
Abnormalities	5307
Abnormalities	5308
Abnormalities	5310
Abnormalities	5311
Abnormalities	5314
Abnormalities	5317
Abnormalities	5318
Abnormalities	5319
Abnormalities	5321
Abnormalities	5324
Abnormalities	5325
Abnormalities	5327
Abnormalities	5328
Abnormalities	5329
Abnormalities	5335
Abnormalities	5338
Abnormalities	5339
Abnormalities	53407
Abnormalities	5347
Abnormalities	5350
Abnormalities	5354
Abnormalities	5361
Abnormalities	5362
Abnormalities	5371
Abnormalities	5376
Abnormalities	5395
Abnormalities	5396
Abnormalities	540
Abnormalities	54014
Abnormalities	54101
Abnormalities	54209
Abnormalities	5428
Abnormalities	5429
Abnormalities	54332
Abnormalities	54361
Abnormalities	5443
Abnormalities	5444
Abnormalities	5445
Abnormalities	54487
Abnormalities	5449
Abnormalities	545
Abnormalities	54516
Abnormalities	54538
Abnormalities	54551
Abnormalities	54577
Abnormalities	54578
Abnormalities	546
Abnormalities	5460
Abnormalities	54617
Abnormalities	5465
Abnormalities	54658
Abnormalities	5467
Abnormalities	5468
Abnormalities	54715
Abnormalities	54716
Abnormalities	5473
Abnormalities	54738
Abnormalities	54790
Abnormalities	54796
Abnormalities	54806
Abnormalities	54810
Abnormalities	54829
Abnormalities	54836
Abnormalities	548594
Abnormalities	54880
Abnormalities	54899
Abnormalities	549
Abnormalities	54901
Abnormalities	54903
Abnormalities	54949
Abnormalities	54954
Abnormalities	55003
Abnormalities	5501
Abnormalities	55024
Abnormalities	55036
Abnormalities	5506
Abnormalities	55090
Abnormalities	55112
Abnormalities	55129
Abnormalities	55130
Abnormalities	55140
Abnormalities	55151
Abnormalities	55172
Abnormalities	55212
Abnormalities	5522
Abnormalities	55244
Abnormalities	55278
Abnormalities	55289
Abnormalities	55294
Abnormalities	5531
Abnormalities	553128
Abnormalities	55313
Abnormalities	5533
Abnormalities	553367
Abnormalities	55349
Abnormalities	55351
Abnormalities	55357
Abnormalities	55363
Abnormalities	5542
Abnormalities	554202
Abnormalities	554300
Abnormalities	55500
Abnormalities	55505
Abnormalities	55534
Abnormalities	55556
Abnormalities	55612
Abnormalities	55636
Abnormalities	55644
Abnormalities	5565
Abnormalities	55651
Abnormalities	55654
Abnormalities	5567
Abnormalities	55672
Abnormalities	55691
Abnormalities	5573
Abnormalities	55743
Abnormalities	55755
Abnormalities	55777
Abnormalities	55790
Abnormalities	55800
Abnormalities	55803
Abnormalities	55812
Abnormalities	55823
Abnormalities	55835
Abnormalities	5586
Abnormalities	55867
Abnormalities	55869
Abnormalities	5589
Abnormalities	55897
Abnormalities	55907
Abnormalities	5592
Abnormalities	5593
Abnormalities	5595
Abnormalities	55997
Abnormalities	560
Abnormalities	56033
Abnormalities	56034
Abnormalities	5604
Abnormalities	5605
Abnormalities	56117
Abnormalities	56163
Abnormalities	5617
Abnormalities	56172
Abnormalities	5619
Abnormalities	5620
Abnormalities	5621
Abnormalities	5623
Abnormalities	5624
Abnormalities	5625
Abnormalities	5626
Abnormalities	56288
Abnormalities	5629
Abnormalities	5630
Abnormalities	5644
Abnormalities	5649
Abnormalities	56603
Abnormalities	56606
Abnormalities	5663
Abnormalities	56652
Abnormalities	56681
Abnormalities	56683
Abnormalities	56729
Abnormalities	56832
Abnormalities	56938
Abnormalities	56971
Abnormalities	56975
Abnormalities	56995
Abnormalities	56999
Abnormalities	57045
Abnormalities	57055
Abnormalities	57057
Abnormalities	57082
Abnormalities	571
Abnormalities	57104
Abnormalities	57107
Abnormalities	57109
Abnormalities	57113
Abnormalities	57142
Abnormalities	57167
Abnormalities	57194
Abnormalities	57216
Abnormalities	57217
Abnormalities	5727
Abnormalities	5728
Abnormalities	5729
Abnormalities	57292
Abnormalities	5731
Abnormalities	5732
Abnormalities	5734
Abnormalities	5737
Abnormalities	57379
Abnormalities	57393
Abnormalities	5740
Abnormalities	5742
Abnormalities	5743
Abnormalities	5745
Abnormalities	574501
Abnormalities	57453
Abnormalities	57468
Abnormalities	57491
Abnormalities	57492
Abnormalities	57514
Abnormalities	57515
Abnormalities	57521
Abnormalities	57526
Abnormalities	57534
Abnormalities	5754
Abnormalities	57545
Abnormalities	57546
Abnormalities	5756
Abnormalities	57584
Abnormalities	57594
Abnormalities	57619
Abnormalities	57653
Abnormalities	57670
Abnormalities	57674
Abnormalities	57698
Abnormalities	5770
Abnormalities	57704
Abnormalities	57706
Abnormalities	57716
Abnormalities	5774
Abnormalities	57761
Abnormalities	57787
Abnormalities	57804
Abnormalities	5781
Abnormalities	57822
Abnormalities	5787
Abnormalities	5789
Abnormalities	58
Abnormalities	5803
Abnormalities	5806
Abnormalities	5817
Abnormalities	5818
Abnormalities	5819
Abnormalities	582
Abnormalities	5828
Abnormalities	583
Abnormalities	5832
Abnormalities	5836
Abnormalities	5837
Abnormalities	58483
Abnormalities	58497
Abnormalities	58499
Abnormalities	585
Abnormalities	58512
Abnormalities	58525
Abnormalities	5862
Abnormalities	5868
Abnormalities	5879
Abnormalities	5880
Abnormalities	5885
Abnormalities	5888
Abnormalities	5890
Abnormalities	5894
Abnormalities	5896
Abnormalities	59
Abnormalities	590
Abnormalities	59067
Abnormalities	5914
Abnormalities	5915
Abnormalities	5916
Abnormalities	5921
Abnormalities	5922
Abnormalities	5923
Abnormalities	5925
Abnormalities	5932
Abnormalities	59340
Abnormalities	59341
Abnormalities	59344
Abnormalities	595
Abnormalities	596
Abnormalities	5967
Abnormalities	5968
Abnormalities	5979
Abnormalities	5980
Abnormalities	5981
Abnormalities	599
Abnormalities	5997
Abnormalities	6007
Abnormalities	6016
Abnormalities	602
Abnormalities	604
Abnormalities	60401
Abnormalities	6046
Abnormalities	60482
Abnormalities	6051
Abnormalities	6052
Abnormalities	60529
Abnormalities	6053
Abnormalities	60675
Abnormalities	60676
Abnormalities	607
Abnormalities	6091
Abnormalities	6093
Abnormalities	6095
Abnormalities	6096
Abnormalities	6098
Abnormalities	6125
Abnormalities	6135
Abnormalities	6136
Abnormalities	6165
Abnormalities	6197
Abnormalities	6218
Abnormalities	6223
Abnormalities	6229
Abnormalities	6237
Abnormalities	6239
Abnormalities	624
Abnormalities	6240
Abnormalities	6256
Abnormalities	6257
Abnormalities	6258
Abnormalities	6259
Abnormalities	6262
Abnormalities	627
Abnormalities	6285
Abnormalities	629
Abnormalities	6297
Abnormalities	6299
Abnormalities	63035
Abnormalities	6305
Abnormalities	6309
Abnormalities	6310
Abnormalities	6311
Abnormalities	6323
Abnormalities	6324
Abnormalities	6327
Abnormalities	6330
Abnormalities	6331
Abnormalities	6335
Abnormalities	6337
Abnormalities	6347
Abnormalities	635
Abnormalities	6352
Abnormalities	6373
Abnormalities	6383
Abnormalities	6385
Abnormalities	6387
Abnormalities	63892
Abnormalities	639
Abnormalities	6390
Abnormalities	6391
Abnormalities	6392
Abnormalities	63925
Abnormalities	63976
Abnormalities	63978
Abnormalities	6399
Abnormalities	6401
Abnormalities	6403
Abnormalities	64072
Abnormalities	64084
Abnormalities	64096
Abnormalities	641
Abnormalities	64102
Abnormalities	64109
Abnormalities	64116
Abnormalities	64127
Abnormalities	641700
Abnormalities	6418
Abnormalities	64184
Abnormalities	64210
Abnormalities	6422
Abnormalities	64220
Abnormalities	64221
Abnormalities	642262
Abnormalities	64231
Abnormalities	6427
Abnormalities	64321
Abnormalities	64324
Abnormalities	64344
Abnormalities	64386
Abnormalities	6439
Abnormalities	6441
Abnormalities	64420
Abnormalities	64423
Abnormalities	64446
Abnormalities	6459
Abnormalities	646013
Abnormalities	646021
Abnormalities	646030
Abnormalities	6462
Abnormalities	6469
Abnormalities	6470
Abnormalities	64714
Abnormalities	6472
Abnormalities	64854
Abnormalities	649
Abnormalities	6491
Abnormalities	6492
Abnormalities	64924
Abnormalities	6493
Abnormalities	6496
Abnormalities	6497
Abnormalities	650
Abnormalities	65018
Abnormalities	6505
Abnormalities	65055
Abnormalities	65059
Abnormalities	6506
Abnormalities	6507
Abnormalities	65078
Abnormalities	6509
Abnormalities	651
Abnormalities	65125
Abnormalities	6513
Abnormalities	6514
Abnormalities	6515
Abnormalities	652
Abnormalities	65217
Abnormalities	65250
Abnormalities	65267
Abnormalities	653
Abnormalities	6530
Abnormalities	6531
Abnormalities	6532
Abnormalities	6535
Abnormalities	6539
Abnormalities	654
Abnormalities	6546
Abnormalities	655
Abnormalities	6556
Abnormalities	6558
Abnormalities	6559
Abnormalities	657
Abnormalities	6571
Abnormalities	6573
Abnormalities	658
Abnormalities	6584
Abnormalities	659
Abnormalities	6591
Abnormalities	6595
Abnormalities	6597
Abnormalities	6598
Abnormalities	65992
Abnormalities	66002
Abnormalities	6605
Abnormalities	6612
Abnormalities	6613
Abnormalities	6615
Abnormalities	6616
Abnormalities	6622
Abnormalities	6624
Abnormalities	6625
Abnormalities	6647
Abnormalities	6648
Abnormalities	6651
Abnormalities	6653
Abnormalities	6654
Abnormalities	6655
Abnormalities	6656
Abnormalities	6657
Abnormalities	6658
Abnormalities	6660
Abnormalities	6662
Abnormalities	6663
Abnormalities	6671
Abnormalities	6672
Abnormalities	6677
Abnormalities	668
Abnormalities	6683
Abnormalities	6687
Abnormalities	6690
Abnormalities	6696
Abnormalities	6716
Abnormalities	6717
Abnormalities	672
Abnormalities	6720
Abnormalities	6721
Abnormalities	673
Abnormalities	6736
Abnormalities	67378
Abnormalities	675
Abnormalities	676
Abnormalities	6760
Abnormalities	6772
Abnormalities	6774
Abnormalities	6775063
Abnormalities	6775065
Abnormalities	6775066
Abnormalities	6775071
Abnormalities	6775074
Abnormalities	6775076
Abnormalities	6775078
Abnormalities	6775079
Abnormalities	6775083
Abnormalities	6775094
Abnormalities	6777
Abnormalities	6778
Abnormalities	6779
Abnormalities	6783
Abnormalities	6790
Abnormalities	6792
Abnormalities	6794
Abnormalities	6804
Abnormalities	6812
Abnormalities	6814
Abnormalities	6815
Abnormalities	6817
Abnormalities	6833
Abnormalities	6834
Abnormalities	6844
Abnormalities	685
Abnormalities	6862
