disease	drug	proximity	pval	similarity	adjusted_similarity
Memory Disorders	butobarbital	1.6	0.000419461	0.6	0.168291655175903
Memory Disorders	butriptyline	0.666666667	5.1e-07	0.83333333325	0.676022002084612
Memory Disorders	cabergoline	1.2	4e-08	0.7	0.895622553226265
Memory Disorders	calcium citrate	1.387096774	7.34e-05	0.6532258065	0.256254988821724
Memory Disorders	calcium phosphate	1.387096774	7.59e-06	0.6532258065	0.256254988821724
Memory Disorders	calcium phosphate dihydrate	1.387096774	9.68e-06	0.6532258065	0.256254988821724
Memory Disorders	canakinumab	1	0.023133954	0.75	0.945098078077383
Memory Disorders	candesartan cilexetil	0	0.00456523	1	0.998215649602825
Memory Disorders	cannabidiol	1.710526316	0.011362714	0.572368421	0.133068133960698
Memory Disorders	capsaicin	1	0.036152176	0.75	0.945098078077383
Memory Disorders	capsicum oleoresin	1	0.023296852	0.75	0.945098078077383
Memory Disorders	captopril	1.4	0.030467365	0.65	0.250155464708731
Memory Disorders	carbamazepine	1.555555556	0.010661873	0.611111111	0.713359050810149
Memory Disorders	carbinoxamine	1	0.008116575	0.75	0.945098078077383
Memory Disorders	carboprost tromethamine	1	0.010384933	0.75	0.945098078077383
Memory Disorders	cariprazine	0.666666667	1.05e-09	0.83333333325	0.982121775956082
Memory Disorders	carteolol	0.5	0.022716858	0.875	0.759915570510543
Memory Disorders	carvedilol	1.222222222	4.09e-05	0.6944444445	0.888166295431888
Memory Disorders	cefazolin	1.333333333	0.003871212	0.66666666675	0.282698225791934
Memory Disorders	cefdinir	1	0.000137263	0.75	0.945098078077383
Memory Disorders	celiprolol	1.166666667	0.000735086	0.70833333325	0.374150926439399
Memory Disorders	certolizumab pegol	0	0.029048109	1	0.998215649602825
Memory Disorders	cetirizine	1	0.000143541	0.75	0.945098078077383
Memory Disorders	chlorcyclizine	1	0.015712763	0.75	0.945098078077383
Memory Disorders	chlordiazepoxide	1.846153846	0.033651776	0.5384615385	0.475053509225162
Memory Disorders	chloroprocaine	1.25	0.000505795	0.6875	0.326780372623774
Memory Disorders	chlorothiazide	1.333333333	0.010063658	0.66666666675	0.843611506693975
Memory Disorders	chlorpheniramine	0.75	3.66e-08	0.8125	0.976247630772842
Memory Disorders	chlorpromazine	1.307692308	4.45e-11	0.673076923	0.295875988340664
Memory Disorders	chlorprothixene	1.25	1.13e-09	0.6875	0.878194941649415
Memory Disorders	chlorthalidone	1	1.44e-08	0.75	0.945098078077383
Memory Disorders	chlorzoxazone	1	0.045787005	0.75	0.945098078077383
Memory Disorders	cholesterol	0.666666667	0.000158588	0.83333333325	0.982121775956082
Memory Disorders	chondroitin sulfate	1	0.000697973	0.75	0.945098078077383
Memory Disorders	chromic nitrate	1	0.003525365	0.75	0.945098078077383
Memory Disorders	chromium	1	0.02681328	0.75	0.945098078077383
Memory Disorders	chymopapain	1	0.006744007	0.75	0.945098078077383
Memory Disorders	cilazapril	0	9.27e-10	1	0.916996180685167
Memory Disorders	cinacalcet	1	0.000778463	0.75	0.945098078077383
Memory Disorders	cinnarizine	1.6875	0.009305349	0.578125	0.139850367811517
Memory Disorders	cisapride	1.25	0.016086373	0.6875	0.326780372623774
Memory Disorders	citalopram	0.5	2.7e-06	0.875	0.759915570510543
Memory Disorders	citrulline	1.583333333	0.032247157	0.60416666675	0.693185688559429
Memory Disorders	clemastine	1	0.003466974	0.75	0.945098078077383
Memory Disorders	clenbuterol	0.2	8.34e-13	0.95	0.996426678482775
Memory Disorders	clobazam	1.846153846	0.044015353	0.5384615385	0.0985742211094202
Memory Disorders	clofedanol	1	0.002281057	0.75	0.945098078077383
Memory Disorders	clomipramine	0.833333333	1.7e-10	0.79166666675	0.57905209243383
Memory Disorders	clonazepam	1.8	0.013520301	0.55	0.515195496152686
Memory Disorders	clonidine	1.5	0.004166993	0.625	0.206233008902532
Memory Disorders	clorazepic acid	1.857142857	0.04585497	0.53571428575	0.0961598631071799
Memory Disorders	clotiazepam	1.692307692	0.001257411	0.576923077	0.607233099879344
Memory Disorders	clozapine	1.666666667	0.007623336	0.58333333325	0.146233886424169
Memory Disorders	coagulation factor ix (recombinant)	0.857142857	4.09e-05	0.78571428575	0.564478846567066
Memory Disorders	coagulation factor ix human	0.857142857	7.41e-06	0.78571428575	0.564478846567066
Memory Disorders	coagulation factor vii human	1	0.001343674	0.75	0.945098078077383
Memory Disorders	coagulation factor viia recombinant human	1	1.51e-06	0.75	0.945098078077383
Memory Disorders	cocaine	1.555555556	0.007742797	0.611111111	0.184421736650039
Memory Disorders	conivaptan	1	0.000358549	0.75	0.475573630947114
Memory Disorders	copper	1.360294118	2.48e-06	0.6599264705	0.269232779929695
Memory Disorders	curcumin	0.8	0.001404381	0.8	0.971858784474537
Memory Disorders	cyclobenzaprine	1.333333333	0.001494165	0.66666666675	0.282698225791934
Memory Disorders	cyclothiazide	1.4	0.000770499	0.65	0.810501261545562
Memory Disorders	cyproterone acetate	1	0.030316224	0.75	0.945098078077383
Memory Disorders	damoctocog alfa pegol	1	0.046615177	0.75	0.945098078077383
Memory Disorders	dapiprazole	1	3.28e-05	0.75	0.945098078077383
Memory Disorders	deserpidine	1	0.004445649	0.75	0.945098078077383
Memory Disorders	desflurane	1.777777778	0.012032261	0.5555555555	0.534485197790855
Memory Disorders	desipramine	1.333333333	1.08e-08	0.66666666675	0.282698225791934
Memory Disorders	desloratadine	1	0.013472051	0.75	0.945098078077383
Memory Disorders	desmopressin	1	5.13e-07	0.75	0.945098078077383
Memory Disorders	desvenlafaxine	0.666666667	1.9e-07	0.83333333325	0.676022002084612
Memory Disorders	deutetrabenazine	1	0.001385596	0.75	0.945098078077383
Memory Disorders	dexamethasone	1	0.035170068	0.75	0.945098078077383
Memory Disorders	dexbrompheniramine	1	0.00035751	0.75	0.945098078077383
Memory Disorders	dexchlorpheniramine maleate	1	0.000778463	0.75	0.945098078077383
Memory Disorders	dexfenfluramine	0.5	4.38e-07	0.875	0.759915570510543
Memory Disorders	dexmethylphenidate	0.666666667	2.81e-06	0.83333333325	0.676022002084612
Memory Disorders	dextroamphetamine	1	4.45e-05	0.75	0.475573630947114
Memory Disorders	dextromethorphan	1.523809524	0.001526264	0.619047619	0.196659140855052
Memory Disorders	diacerein	1.333333333	0.000101295	0.66666666675	0.282698225791934
Memory Disorders	diazepam	1.75	0.009103627	0.5625	0.12209024541556
Memory Disorders	diazoxide	1.333333333	0.035622639	0.66666666675	0.843611506693975
Memory Disorders	dichlorobenzyl alcohol	1.6	0.001925557	0.6	0.680709788918494
Memory Disorders	diclofenamide	1.25	0.000162994	0.6875	0.878194941649415
Memory Disorders	diethylpropion	1	0.004505991	0.75	0.475573630947114
Memory Disorders	dihydro-alpha-ergocryptine	0.5	4.41e-11	0.875	0.759915570510543
Memory Disorders	dihydroergocornine	1.583333333	0.000446067	0.60416666675	0.693185688559429
Memory Disorders	dihydroergocristine	1.448275862	2.23e-07	0.6379310345	0.783335978220978
Memory Disorders	dihydroergotamine	1.5	0.013955718	0.625	0.751224390915506
Memory Disorders	dimenhydrinate	1	0.016878432	0.75	0.945098078077383
Memory Disorders	dimetindene	1.5	0.033605244	0.625	0.751224390915506
Memory Disorders	diphenhydramine	1.5	0.037547176	0.625	0.751224390915506
Memory Disorders	diphenylpyraline	0.5	6.45e-07	0.875	0.759915570510543
Memory Disorders	dl-methylephedrine	1.111111111	4.76e-08	0.72222222225	0.921212993401376
Memory Disorders	dobutamine	0.666666667	2.61e-06	0.83333333325	0.982121775956082
Memory Disorders	docetaxel	0.666666667	0.000552363	0.83333333325	0.676022002084612
Memory Disorders	doconexent	0.833333333	0.002938008	0.79166666675	0.968505343796825
Memory Disorders	dofetilide	1	0.035570596	0.75	0.945098078077383
Memory Disorders	domperidone	0	8.58e-07	1	0.998215649602825
Memory Disorders	donepezil	1.133333333	1.92e-07	0.71666666675	0.393859717922008
Memory Disorders	dopamine	1.266666667	9.57e-09	0.68333333325	0.317680907430541
Memory Disorders	dorzolamide	1.25	9.82e-05	0.6875	0.878194941649415
Memory Disorders	dosulepin	1.5625	0.00026723	0.609375	0.181824739478864
Memory Disorders	dotatate gallium ga-68	1	0.034338783	0.75	0.945098078077383
Memory Disorders	doxazosin	1.2	0.000323018	0.7	0.895622553226265
Memory Disorders	doxepin	1.421052632	2.59e-08	0.644736842	0.798988212713582
Memory Disorders	doxylamine	1	0.001058811	0.75	0.945098078077383
Memory Disorders	dronedarone	1.6	0.014320329	0.6	0.168291655175903
Memory Disorders	droperidol	0.5	1.16e-05	0.875	0.759915570510543
Memory Disorders	drotrecogin alfa	1.333333333	0.000961955	0.66666666675	0.843611506693975
Memory Disorders	droxidopa	1.2	5.08e-07	0.7	0.895622553226265
Memory Disorders	duloxetine	0.666666667	3.5e-07	0.83333333325	0.676022002084612
Memory Disorders	dyphylline	1.625	0.025866338	0.59375	0.661504559867058
Memory Disorders	edotreotide gallium ga-68	1.5	0.018246327	0.625	0.751224390915506
Memory Disorders	emapalumab	1	0.004445649	0.75	0.945098078077383
Memory Disorders	emedastine	1	0.002281057	0.75	0.945098078077383
Memory Disorders	emicizumab	1	0.009061508	0.75	0.945098078077383
Memory Disorders	enalapril	0	2.17e-08	1	0.998215649602825
Memory Disorders	enalaprilat	1	4.1e-05	0.75	0.945098078077383
Memory Disorders	enasidenib	1	0.003525365	0.75	0.945098078077383
Memory Disorders	enflurane	1.789473684	0.014674401	0.552631579	0.111901113897904
Memory Disorders	entacapone	0	0.008347098	1	0.916996180685167
Memory Disorders	epicriptine	0.8	1.16e-08	0.8	0.599220125721511
Memory Disorders	epinastine	1.5	0.030916338	0.625	0.206233008902532
Memory Disorders	epinephrine	1	4.64e-05	0.75	0.945098078077383
Memory Disorders	eprosartan	0	0.001312448	1	0.998215649602825
Memory Disorders	eptifibatide	0	0.004841239	1	0.998215649602825
Memory Disorders	ergoloid mesylate	1.448275862	4.59e-09	0.6379310345	0.783335978220978
Memory Disorders	ergometrine	1	0.011309699	0.75	0.945098078077383
Memory Disorders	ergotamine	1.3125	4.32e-12	0.671875	0.852943106429211
Memory Disorders	eribulin	0.5	0.018845503	0.875	0.759915570510543
Memory Disorders	erythrityl tetranitrate	1	0.019995565	0.75	0.945098078077383
Memory Disorders	escitalopram	1.2	1.71e-10	0.7	0.354850999878246
Memory Disorders	esketamine	0.8	1.51e-09	0.8	0.599220125721511
Memory Disorders	estazolam	1.733333333	0.006244441	0.56666666675	0.572700816400868
Memory Disorders	estrone	0.8	0.020484636	0.8	0.971858784474537
Memory Disorders	eszopiclone	1.846153846	0.037767843	0.5384615385	0.475053509225162
Memory Disorders	etelcalcetide	1	0.019968885	0.75	0.945098078077383
Memory Disorders	ethanol	1.818181818	0.020925654	0.5454545455	0.104964812298701
Memory Disorders	ethchlorvynol	1.846153846	0.021481258	0.5384615385	0.475053509225162
Memory Disorders	ethinamate	1	0.000149131	0.75	0.945098078077383
Memory Disorders	exemestane	1	0.000137263	0.75	0.945098078077383
Memory Disorders	ezogabine	1.5	0.007057017	0.625	0.751224390915506
Memory Disorders	felbamate	0.333333333	5.46e-07	0.91666666675	0.827624363017613
Memory Disorders	fenfluramine	0.5	1.96e-13	0.875	0.759915570510543
Memory Disorders	fenoldopam	1.375	0.000410524	0.65625	0.262061106154156
Memory Disorders	fenoterol	0.333333333	1.59e-06	0.91666666675	0.827624363017613
Memory Disorders	fentanyl	1.25	0.008024464	0.6875	0.878194941649415
Memory Disorders	fexofenadine	1	0.003304639	0.75	0.945098078077383
Memory Disorders	filgrastim	1	0.028824696	0.75	0.475573630947114
Memory Disorders	fish oil	1.615384615	0.028613396	0.59615384625	0.66895867909953
Memory Disorders	flavin adenine dinucleotide	1.653846154	0.029459707	0.5865384615	0.150281016769313
Memory Disorders	flavin mononucleotide	1.5	0.048947432	0.625	0.751224390915506
Memory Disorders	fluciclovine (18f)	1.076923077	1.12e-08	0.73076923075	0.427981586987909
Memory Disorders	flumazenil	1.846153846	0.033723078	0.5384615385	0.475053509225162
Memory Disorders	flunitrazepam	1.777777778	0.016478133	0.5555555555	0.114840081731367
Memory Disorders	fluocinonide	1	0.013472051	0.75	0.945098078077383
Memory Disorders	flupentixol	1.2	0.001978499	0.7	0.354850999878246
Memory Disorders	fluphenazine	1	0.000101595	0.75	0.475573630947114
Memory Disorders	flurazepam	1.733333333	0.004298074	0.56666666675	0.572700816400868
Memory Disorders	fluspirilene	1.333333333	0.025914738	0.66666666675	0.282698225791934
Memory Disorders	fluvoxamine	0.5	0.000166622	0.875	0.759915570510543
Memory Disorders	folic acid	1.5	0.028475261	0.625	0.206233008902532
Memory Disorders	foreskin fibroblast (neonatal)	1.2	0.003871224	0.7	0.354850999878246
Memory Disorders	foreskin keratinocyte (neonatal)	1.181818182	0.00078888	0.7045454545	0.365324285433523
Memory Disorders	formoterol	0.333333333	2.22e-05	0.91666666675	0.994327988993813
Memory Disorders	fosinopril	0	1.59e-06	1	0.916996180685167
Memory Disorders	fospropofol	1.5	0.019817239	0.625	0.751224390915506
Memory Disorders	gentamicin	0.5	0.000222043	0.875	0.759915570510543
Memory Disorders	ginseng	1	0.005681591	0.75	0.945098078077383
Memory Disorders	glasdegib	1	0.01684862	0.75	0.945098078077383
Memory Disorders	glipizide	1	0.044065343	0.75	0.945098078077383
Memory Disorders	glucosamine	1	0.021286118	0.75	0.945098078077383
Memory Disorders	glutamic acid	1.686567164	0.000216545	0.578358209	0.6119889030536
Memory Disorders	glutethimide	1.846153846	0.04382071	0.5384615385	0.475053509225162
Memory Disorders	glycine betaine	0	0.02871656	1	0.916996180685167
Memory Disorders	glycyrrhizic acid	0.833333333	0.000705458	0.79166666675	0.968505343796825
Memory Disorders	golimumab	0	0.016518772	1	0.998215649602825
Memory Disorders	guaifenesin	0.857142857	5.74e-08	0.78571428575	0.564478846567066
Memory Disorders	halazepam	1.733333333	0.01012231	0.56666666675	0.572700816400868
Memory Disorders	halcinonide	1	0.019968885	0.75	0.945098078077383
Memory Disorders	haloperidol	1.444444444	2.97e-05	0.638888889	0.229896728106207
Memory Disorders	halothane	1.555555556	1.26e-06	0.611111111	0.713359050810149
Memory Disorders	human thrombin	1.375	0.000665469	0.65625	0.262061106154156
Memory Disorders	hydroflumethiazide	1.375	0.003827837	0.65625	0.823508316799341
Memory Disorders	hydroxyzine	1	0.004954394	0.75	0.945098078077383
Memory Disorders	ifenprodil	0.5	0.003791328	0.875	0.759915570510543
Memory Disorders	iloperidone	1.363636364	0.000536348	0.659090909	0.267592015277234
Memory Disorders	iloprost	1.375	0.00032906	0.65625	0.823508316799341
Memory Disorders	imipramine	1.36	2.6e-09	0.66	0.269377471185143
Memory Disorders	indigotindisulfonic acid	1.428571429	0.008730126	0.64285714275	0.23699746879252
Memory Disorders	infliximab	0	0.014515165	1	0.998215649602825
Memory Disorders	irbesartan	0.5	0.000111639	0.875	0.759915570510543
Memory Disorders	isavuconazole	1.444444444	0.02429749	0.638888889	0.229896728106207
Memory Disorders	isocarboxazid	1.5	0.010455593	0.625	0.206233008902532
Memory Disorders	isoetharine	0.5	0.047460101	0.875	0.759915570510543
Memory Disorders	isoflurane	1.75	0.013515586	0.5625	0.558446451835877
Memory Disorders	isometheptene	1	0.000683139	0.75	0.945098078077383
Memory Disorders	isoniazid	1.5	0.022148416	0.625	0.206233008902532
Memory Disorders	isoprenaline	0.75	2.56e-06	0.8125	0.628833714233804
Memory Disorders	isosorbide	0.333333333	0.006003758	0.91666666675	0.827624363017613
Memory Disorders	ivermectin	1	0.006744007	0.75	0.945098078077383
Memory Disorders	kappadione	1.142857143	4.56e-05	0.71428571425	0.912809330911691
Memory Disorders	ketamine	1.608695652	8.4e-05	0.597826087	0.165270741344573
Memory Disorders	ketoconazole	1	0.00099307	0.75	0.945098078077383
Memory Disorders	labetalol	0.8	2.54e-05	0.8	0.971858784474537
Memory Disorders	lacosamide	1.5	0.018911456	0.625	0.751224390915506
Memory Disorders	lamotrigine	1.625	7.23e-05	0.59375	0.159723968896025
Memory Disorders	lanreotide	1	5.9e-05	0.75	0.945098078077383
Memory Disorders	letrozole	1	0.004058114	0.75	0.945098078077383
Memory Disorders	levetiracetam	1	2.6e-05	0.75	0.945098078077383
Memory Disorders	levobetaxolol	1	0.042410927	0.75	0.475573630947114
Memory Disorders	levobunolol	0.5	0.025658476	0.875	0.759915570510543
Memory Disorders	levocarnitine	1.636363636	0.001467267	0.590909091	0.155947878952353
Memory Disorders	levocetirizine	1	0.005120837	0.75	0.945098078077383
Memory Disorders	levodopa	0.8	1.16e-08	0.8	0.599220125721511
Memory Disorders	levomilnacipran	1	0.002980116	0.75	0.475573630947114
Memory Disorders	levothyroxine	0.75	0.006440316	0.8125	0.976247630772842
Memory Disorders	lindane	1.25	0.013801613	0.6875	0.878194941649415
Memory Disorders	lisinopril	0.5	3.04e-07	0.875	0.759915570510543
Memory Disorders	lisuride	1.333333333	8.47e-07	0.66666666675	0.282698225791934
Memory Disorders	lomitapide	1	0.002357022	0.75	0.945098078077383
Memory Disorders	loperamide	1.285714286	0.016326365	0.6785714285	0.864258438759897
Memory Disorders	loratadine	1	0.005549783	0.75	0.945098078077383
Memory Disorders	lorcaserin	1	0.004954394	0.75	0.945098078077383
Memory Disorders	lorpiprazole	1.2	9.09e-09	0.7	0.354850999878246
Memory Disorders	losartan	0	0.000751149	1	0.998215649602825
Memory Disorders	loxapine	1.483870968	2.61e-09	0.629032258	0.212912065197101
Memory Disorders	lumateperone	0.6	1.38e-08	0.85	0.711404818907248
Memory Disorders	lypressin	1	6.4e-05	0.75	0.945098078077383
Memory Disorders	magnesium acetate tetrahydrate	0.857142857	4.15e-07	0.78571428575	0.564478846567066
Memory Disorders	magnesium carbonate	0.857142857	2.07e-07	0.78571428575	0.564478846567066
Memory Disorders	manganese	1	0.004761379	0.75	0.945098078077383
Memory Disorders	maprotiline	1.529411765	0.000772141	0.61764705875	0.194455871764802
Memory Disorders	mazindol	0.75	8.95e-08	0.8125	0.628833714233804
Memory Disorders	mecasermin	1	0.02663977	0.75	0.945098078077383
Memory Disorders	meclizine	0.5	4.31e-08	0.875	0.989912580974802
Memory Disorders	medroxyprogesterone acetate	1.5625	0.003279932	0.609375	0.708390447987472
Memory Disorders	memantine	1.5	1.36e-07	0.625	0.206233008902532
Memory Disorders	menadione	1.461538462	0.024317554	0.6346153845	0.222418197167071
Memory Disorders	meperidine	1.375	0.00010373	0.65625	0.262061106154156
Memory Disorders	mephentermine	1.111111111	1e-05	0.72222222225	0.921212993401376
Memory Disorders	meprobamate	1.846153846	0.034742853	0.5384615385	0.475053509225162
Memory Disorders	mepyramine	1	0.003466974	0.75	0.945098078077383
Memory Disorders	mesalazine	1.142857143	0.007054132	0.71428571425	0.388190164697243
Memory Disorders	mesoridazine	0.5	0.000487046	0.875	0.759915570510543
Memory Disorders	metamfetamine	1.333333333	6.41e-06	0.66666666675	0.282698225791934
Memory Disorders	metaraminol	1	0.023133954	0.75	0.945098078077383
Memory Disorders	metergoline	1	0.000509398	0.75	0.945098078077383
Memory Disorders	methadone	1.214285714	5.45e-07	0.6964285715	0.890881247560786
Memory Disorders	methazolamide	1.25	0.000471296	0.6875	0.878194941649415
Memory Disorders	methdilazine	1	0.00035751	0.75	0.945098078077383
Memory Disorders	methocarbamol	0	8.06e-10	1	0.998215649602825
Memory Disorders	methotrexate	1	0.032612526	0.75	0.945098078077383
Memory Disorders	methotrimeprazine	1.368421053	5.37e-08	0.65789473675	0.826812390258365
Memory Disorders	methoxamine	1	0.000114478	0.75	0.945098078077383
Memory Disorders	methyclothiazide	1.25	0.000161397	0.6875	0.878194941649415
Memory Disorders	methylene blue	1	0.003074425	0.75	0.945098078077383
Memory Disorders	methylergometrine	1	5.9e-05	0.75	0.475573630947114
Memory Disorders	methylphenidate	1.333333333	0.002007977	0.66666666675	0.282698225791934
Memory Disorders	methylphenobarbital	1.545454545	0.000906464	0.61363636375	0.188250285217651
Memory Disorders	methyprylon	1.846153846	0.025473036	0.5384615385	0.0985742211094202
Memory Disorders	methysergide	1.5	0.005579908	0.625	0.206233008902532
Memory Disorders	metipranolol	0.5	0.00824911	0.875	0.759915570510543
Memory Disorders	metoclopramide	1.25	0.000333113	0.6875	0.326780372623774
Memory Disorders	metoprolol	0.5	0.019165147	0.875	0.759915570510543
Memory Disorders	metyrosine	1	0.034145871	0.75	0.475573630947114
Memory Disorders	mianserin	1.217391304	1.63e-12	0.695652174	0.344961414267416
Memory Disorders	miconazole	1.5	0.011582992	0.625	0.206233008902532
Memory Disorders	midodrine	1	0.000234884	0.75	0.945098078077383
Memory Disorders	mifepristone	1	0.015931411	0.75	0.945098078077383
Memory Disorders	milnacipran	0.888888889	2.75e-10	0.77777777775	0.544877519066542
Memory Disorders	miltefosine	0	8.86e-05	1	0.998215649602825
Memory Disorders	minaprine	1	7.82e-11	0.75	0.475573630947114
Memory Disorders	minocycline	1.142857143	0.029005886	0.71428571425	0.388190164697243
Memory Disorders	minoxidil	1.333333333	0.003668153	0.66666666675	0.282698225791934
Memory Disorders	mirabegron	0	1.64e-12	1	0.998215649602825
Memory Disorders	mirtazapine	1.25	1.93e-05	0.6875	0.878194941649415
Memory Disorders	moclobemide	1.5	0.01453463	0.625	0.206233008902532
Memory Disorders	modafinil	0.5	3.86e-06	0.875	0.759915570510543
Memory Disorders	moexipril	0.5	2.66e-09	0.875	0.989912580974802
Memory Disorders	molindone	1.25	0.006059235	0.6875	0.326780372623774
Memory Disorders	moxisylyte	1.5	0.007969505	0.625	0.206233008902532
Memory Disorders	myrrh	1	0.020759749	0.75	0.945098078077383
Memory Disorders	nadolol	0.5	0.015800619	0.875	0.759915570510543
Memory Disorders	nebivolol	0.333333333	2.88e-05	0.91666666675	0.827624363017613
Memory Disorders	nefazodone	1.1	1.15e-08	0.725	0.413920064347205
Memory Disorders	neomycin	1	0.011309699	0.75	0.945098078077383
Memory Disorders	nesiritide	1	0.001968271	0.75	0.945098078077383
Memory Disorders	nialamide	1	0.000300911	0.75	0.475573630947114
Memory Disorders	nicergoline	1	0.015712763	0.75	0.945098078077383
Memory Disorders	nicotine	1.6	0.000312627	0.6	0.168291655175903
Memory Disorders	nitrazepam	1.6875	0.000134633	0.578125	0.139850367811517
Memory Disorders	nitroglycerin	1	0.0138285	0.75	0.945098078077383
Memory Disorders	nitroprusside	1	0.030316224	0.75	0.945098078077383
Memory Disorders	nomifensine	1	4.22e-08	0.75	0.475573630947114
Memory Disorders	nonacog beta pegol	0.666666667	0.00020264	0.83333333325	0.982121775956082
Memory Disorders	norepinephrine	1.181818182	9.57e-08	0.7045454545	0.901393038424451
Memory Disorders	nortriptyline	1.333333333	4.46e-08	0.66666666675	0.282698225791934
Memory Disorders	ocriplasmin	0.666666667	0.014601422	0.83333333325	0.676022002084612
Memory Disorders	octreotide	1.333333333	0.004844358	0.66666666675	0.843611506693975
Memory Disorders	olanzapine	1.484848485	2.49e-09	0.62878787875	0.760950586770556
Memory Disorders	olmesartan	0	0.000555196	1	0.998215649602825
Memory Disorders	olsalazine	1.5	0.011554449	0.625	0.206233008902532
Memory Disorders	omega-3 fatty acids	0.666666667	0.019027396	0.83333333325	0.982121775956082
Memory Disorders	opicapone	0	0.001827226	1	0.916996180685167
Memory Disorders	orlistat	1.333333333	0.0266594	0.66666666675	0.282698225791934
Memory Disorders	orphenadrine	1.285714286	0.000495989	0.6785714285	0.864258438759897
Memory Disorders	oxazepam	1.733333333	0.002497408	0.56666666675	0.572700816400868
Memory Disorders	oxcarbazepine	1.6	0.001240805	0.6	0.680709788918494
Memory Disorders	oxprenolol	0.333333333	9.03e-07	0.91666666675	0.827624363017613
Memory Disorders	oxymetazoline	1.5	0.011664484	0.625	0.206233008902532
Memory Disorders	paclitaxel	0.666666667	0.000731524	0.83333333325	0.676022002084612
Memory Disorders	paliperidone	1.4	7.76e-06	0.65	0.250155464708731
Memory Disorders	papaverine	1.5	0.034175991	0.625	0.751224390915506
Memory Disorders	pargyline	1.5	0.020514731	0.625	0.206233008902532
Memory Disorders	paroxetine	1.514285714	2.75e-08	0.6214285715	0.200447857197342
Memory Disorders	pasireotide	1.5	0.007057017	0.625	0.751224390915506
Memory Disorders	pentobarbital	1.4	7.31e-10	0.65	0.810501261545562
Memory Disorders	pentoxifylline	1.666666667	0.029665055	0.58333333325	0.146233886424169
Memory Disorders	pentoxyverine	1.636363636	0.026906655	0.590909091	0.155947878952353
Memory Disorders	pergolide	1.235294118	8.47e-11	0.6911764705	0.883565902582604
Memory Disorders	perhexiline	1.333333333	0.042953336	0.66666666675	0.282698225791934
Memory Disorders	perindopril	1	0.00186632	0.75	0.475573630947114
Memory Disorders	permethrin	0.666666667	0.001230684	0.83333333325	0.982121775956082
Memory Disorders	perphenazine	1	0.000755368	0.75	0.475573630947114
Memory Disorders	phenacemide	1	0.000323168	0.75	0.475573630947114
Memory Disorders	phenazopyridine	1	0.0113831	0.75	0.475573630947114
Memory Disorders	phendimetrazine	1.333333333	0.015914598	0.66666666675	0.843611506693975
Memory Disorders	phenindamine	1	0.007565675	0.75	0.945098078077383
Memory Disorders	pheniramine	1	0.000359585	0.75	0.945098078077383
Memory Disorders	phenmetrazine	1	0.000207094	0.75	0.475573630947114
Memory Disorders	phenobarbital	1	3.56e-10	0.75	0.945098078077383
Memory Disorders	phenolphthalein	0.5	0.000266036	0.875	0.989912580974802
Memory Disorders	phenoxybenzamine	1.25	0.001152719	0.6875	0.878194941649415
Memory Disorders	phentermine	1.166666667	1.24e-05	0.70833333325	0.905982971656374
Memory Disorders	phentolamine	1.25	0.000298679	0.6875	0.878194941649415
Memory Disorders	phenylalanine	1.428571429	0.016976001	0.64285714275	0.23699746879252
Memory Disorders	phenylephrine	1	4.38e-07	0.75	0.945098078077383
Memory Disorders	phenytoin	1.7	0.000337606	0.575	0.136133371311785
Memory Disorders	pimavanserin	0.5	0.000642308	0.875	0.759915570510543
Memory Disorders	pimozide	0.5	2.15e-07	0.875	0.759915570510543
Memory Disorders	pindolol	1	0.000153442	0.75	0.945098078077383
Memory Disorders	piperazine	1	0.000370198	0.75	0.945098078077383
Memory Disorders	pipotiazine	1.25	0.018990157	0.6875	0.326780372623774
Memory Disorders	pipradrol	1	0.000237071	0.75	0.475573630947114
Memory Disorders	pirbuterol	0.5	0.036546184	0.875	0.759915570510543
Memory Disorders	pizotifen	1.5	4.1e-06	0.625	0.751224390915506
Memory Disorders	porfimer sodium	1	0.015998014	0.75	0.475573630947114
Memory Disorders	pralatrexate	1	0.040567949	0.75	0.945098078077383
Memory Disorders	pramipexole	1.2	0.00194825	0.7	0.354850999878246
Memory Disorders	pramocaine	1.571428571	0.020961807	0.60714285725	0.701928415156842
Memory Disorders	prasterone	1.413793103	3.95e-06	0.64655172425	0.243743147676325
Memory Disorders	prazepam	1.733333333	0.004812187	0.56666666675	0.572700816400868
Memory Disorders	prazosin	1.333333333	0.001263881	0.66666666675	0.843611506693975
Memory Disorders	primidone	1.647058824	5.88e-05	0.588235294	0.644102621853535
Memory Disorders	procaine	1.666666667	0.004349945	0.58333333325	0.146233886424169
Memory Disorders	procarbazine	1.5	0.01297776	0.625	0.206233008902532
Memory Disorders	prochlorperazine	1.25	3.49e-06	0.6875	0.878194941649415
Memory Disorders	proguanil	0	1.81e-05	1	0.998215649602825
Memory Disorders	promazine	1.428571429	2.43e-05	0.64285714275	0.23699746879252
Memory Disorders	promethazine	1.454545455	0.000430295	0.63636363625	0.77960882989344
Memory Disorders	propiomazine	1.428571429	0.000162277	0.64285714275	0.23699746879252
Memory Disorders	propofol	1.8	0.008021968	0.55	0.515195496152686
Memory Disorders	propoxycaine	1.571428571	0.013175859	0.60714285725	0.701928415156842
Memory Disorders	propranolol	1	5.99e-05	0.75	0.945098078077383
